                          2016-07-24 10:39:17.239487
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment14/SBSBPP500_run14.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
        138          138           52         583          504.87
        139        11029           50         584          525.06
        140          685           50         588          525.06
        141         7283           49         588          535.78
        142         1409           50         588          525.06
        143         7021           50         585          525.06
        144        11574           50         587          525.06
        145        10612           49         587          535.78
        146         7885           51         583          514.76
        147         6611           50         588          525.06
        148        10407           51         580          514.76
        149        12642           49         588          535.78
        150          741           50         587          525.06
        151          151           52         587          504.87
        152          615           50         585          525.06
        153         1072           51         583          514.76
        154         9573           50         583          525.06
        155          733           50         588          525.06
        156          591           50         587          525.06
        157         3931           49         588          535.78
        158        11629           50         588          525.06
        159         4606           51         586          514.76
        160        12174           50         588          525.06
        161         9913           50         588          525.06
        162         8195           49         588          535.78
        163         5909           51         585          514.76
        164         6922           51         584          514.76
        165        13396           50         588          525.06
        166        10066           51         585          514.76
        167         4367           52         587          504.87
        168        13134           50         586          525.06
        169         1036           51         583          514.76
        170         3386           49         588          535.78
        171         4166           50         587          525.06
        172          172           51         582          514.76
        173         6296           52         585          504.87
        174         5805           50         583          525.06
        175        13501           48         588          546.94
        176        14043           50         577          525.06
        177          177           52         579          504.87
        178         1002           49         588          535.78
        179         3333           51         582          514.76
        180         9627           51         585          514.76
        181         8815           50         587          525.06
        182          182           52         586          504.87
        183         5750           51         588          514.76
        184         5025           50         588          525.06
        185         3958           49         587          535.78
        186         5517           49         586          535.78
        187          835           51         587          514.76
        188          698           51         579          514.76
        189         2372           50         588          525.06
        190        12118           50         588          525.06
        191          730           52         588          504.87
        192         6507           50         586          525.06
        193        11342           49         588          535.78
        194          766           49         588          535.78
        195          195           53         581          495.34
        196          196           52         579          504.87
        197        10719           49         588          535.78
        198          936           49         588          535.78
        199        13084           49         588          535.78
        200         8403           50         588          525.06
        201        13657           52         582          504.87
        202        14021           50         588          525.06
        203        13598           50         587          525.06
        204        12487           51         588          514.76
        205          205           51         583          514.76
        206        13579           51         586          514.76
        207          935           50         580          525.06
        208         6116           51         585          514.76
        209        13029           50         586          525.06
        210        13943           50         586          525.06
        211        11678           50         587          525.06
        212        12253           52         580          504.87
        213         1068           51         587          514.76
        214        10869           50         585          525.06
        215          215           52         579          504.87
        216         4113           50         582          525.06
        217         5233           50         588          525.06
        218         1253           51         582          514.76
        219         2217           50         580          525.06
        220         9805           49         583          535.78
        221         8015           51         585          514.76
        222        10485           51         586          514.76
        223          513           50         580          525.06
        224        11132           50         580          525.06
        225          225           52         587          504.87
        226          226           51         584          514.76
        227         1082           49         588          535.78
        228          228           50         583          525.06
        229         3907           49         588          535.78
        230          726           52         588          504.87
        231         2318           51         588          514.76
        232         1510           50         576          525.06
        233         3101           51         586          514.76
        234        13917           51         585          514.76
        235         6375           51         584          514.76
        236          674           51         583          514.76
        237          895           49         588          535.78
        238         6402           50         579          525.06
        239          552           50         588          525.06
        240          976           51         588          514.76
        241          241           54         585          486.17
        242        12510           50         580          525.06
        243          243           51         582          514.76
        244         1084           50         584          525.06
        245         4531           49         588          535.78
        246          246           51         574          514.76
        247         5648           50         588          525.06
        248        13472           49         587          535.78
        249         4453           50         588          525.06
        250         5179           50         588          525.06
        251         2945           51         576          514.76
        252          661           50         584          525.06
        253        14071           51         583          514.76
        254         9149           51         587          514.76
        255         5205           50         578          525.06
        256         7780           49         588          535.78
        257        10666           50         588          525.06
        258        12383           52         586          504.87
        259          678           51         584          514.76
        260          728           51         588          514.76
        261         1041           51         587          514.76
        262          544           49         588          535.78
        263          263           51         580          514.76
        264          867           51         586          514.76
        265         4843           50         587          525.06
        266         9773           52         580          504.87
        267         7468           50         585          525.06
        268         6169           51         578          514.76
        269          269           52         578          504.87
        270          270           52         575          504.87
        271          759           50         583          525.06
        272         1029           50         587          525.06
        273         5441           50         585          525.06
        274          684           51         575          514.76
        275         2106           50         588          525.06
        276          838           49         588          535.78
        277          277           52         583          504.87
        278        13215           51         588          514.76
        279         1483           51         587          514.76
        280        10303           52         585          504.87
        281          281           52         570          504.87
        282          827           50         587          525.06
        283         8455           50         586          525.06
        284         8768           51         581          514.76
        285        11237           50         588          525.06
        286        11005           50         576          525.06
        287         1052           50         582          525.06
        288         7546           51         586          514.76
        289         4712           50         580          525.06
        290          930           50         585          525.06
        291         9025           52         580          504.87
        292          673           51         588          514.76
        293        12846           51         588          514.76
        294         3359           52         586          504.87
        295        12556           49         588          535.78
        296          296           50         585          525.06
        297         6476           50         584          525.06
        298         6892           49         587          535.78
        299        13839           52         576          504.87
        300        12798           50         582          525.06
        301          301           53         587          495.34
        302          731           51         587          514.76
        303          663           50         588          525.06
        304        13857           51         582          514.76
        305        10640           49         588          535.78
        306         4087           50         588          525.06
        307        11809           50         588          525.06
        308         1060           49         588          535.78
        309        11863           51         588          514.76
        310          310           51         580          514.76
        311        10588           50         587          525.06
        312         7495           50         587          525.06
        313        11655           49         588          535.78
        314         6663           50         581          525.06
        315        10043           50         579          525.06
        316        13994           49         588          535.78
        317        12219           50         588          525.06
        318        13757           50         588          525.06
        319        12591           50         573          525.06
        320         2759           52         575          504.87
        321        11417           49         588          535.78
        322         6270           50         582          525.06
        323        13238           51         588          514.76
        324        13344           51         588          514.76
        325        12617           49         588          535.78
        326         1125           52         586          504.87
        327          327           52         581          504.87
        328         9133           49         582          535.78
        329        12955           51         588          514.76
        330         6635           50         586          525.06
        331         9050           49         580          535.78
        332          939           49         588          535.78
        333         5957           49         588          535.78
        334         8247           50         588          525.06
        335         8999           51         588          514.76
        336          336           52         586          504.87
        337         1096           51         584          514.76
        338        13111           49         588          535.78
        339        12901           51         586          514.76
        340          340           51         583          514.76
        341         1982           50         587          525.06
        342        13628           50         584          525.06
        343        12773           49         586          535.78
        344         5876           50         584          525.06
        345         5284           49         586          535.78
        346         9988           50         588          525.06
        347         9704           49         588          535.78
        348          348           50         585          525.06
        349         3803           49         587          535.78
        350         7672           49         588          535.78
        351          539           49         588          535.78
        352          987           49         588          535.78
        353        10172           50         579          525.06
        354         3516           49         588          535.78
        355         1616           50         585          525.06
        356        11317           50         588          525.06
        357          907           50         587          525.06
        358         6818           50         585          525.06
        359         5933           49         587          535.78
        360         4401           51         588          514.76
        361         9341           49         587          535.78
        362        10275           50         587          525.06
        363        14097           52         587          504.87
        364        10199           49         588          535.78
        365         1005           50         574          525.06
        366          366           50         585          525.06
        367          660           49         588          535.78
        368         9366           51         588          514.76
        369         6530           50         588          525.06
        370          833           49         588          535.78
        371         3073           49         588          535.78
        372         9881           50         586          525.06
        373        11290           50         586          525.06
        374          565           50         586          525.06
        375        12068           50         588          525.06
        376        10847           50         578          525.06
        377          377           52         584          504.87
        378          757           50         588          525.06
        379          379           50         586          525.06
        380          640           50         588          525.06
        381        10014           52         588          504.87
        382        10431           50         588          525.06
        383         7443           50         584          525.06
        384          994           50         587          525.06
        385         7833           49         587          535.78
        386        13811           50         588          525.06
        387         3539           50         588          525.06
        388          388           52         573          504.87
        389        10249           50         588          525.06
        390        12324           50         588          525.06
        391        12929           51         585          514.76
        392        10381           50         586          525.06
        393         5490           49         588          535.78
        394         1302           52         587          504.87
        395        13446           50         588          525.06
        396         7417           50         587          525.06
        397         1066           51         585          514.76
        398         6868           50         588          525.06
        399          679           52         582          504.87
        400         5569           49         587          535.78
        401        13553           49         588          535.78
        402        12461           50         587          525.06
        403         5467           49         586          535.78
        404         4219           52         579          504.87
        405         4765           49         588          535.78
        406          805           50         587          525.06
        407          407           50         582          525.06
        408         9598           50         581          525.06
        409        11547           50         588          525.06
        410          804           50         583          525.06
        411         5411           49         588          535.78
        412        13189           51         588          514.76
        413          413           51         578          514.76
        414        10329           49         587          535.78
        415         8272           50         588          525.06
        416        10927           50         582          525.06
        417         2139           51         580          514.76
        418         9409           49         585          535.78
        419          419           51         580          514.76
        420         1458           51         588          514.76
        421        11384           50         588          525.06
        422         4060           50         578          525.06
        423         5544           50         580          525.06
        424        13293           51         587          514.76
        425         7962           50         588          525.06
        426        13054           50         588          525.06
        427        10511           50         588          525.06
        428          569           50         588          525.06
        429         1075           51         584          514.76
        430         5336           50         588          525.06
        431         8846           49         588          535.78
        432         1093           50         588          525.06
        433         8119           51         588          514.76
        434          434           51         585          514.76
        435          645           50         580          525.06
        436         4141           51         588          514.76
        437         4921           49         587          535.78
        438         4631           53         587          495.34
        439         7753           51         584          514.76
        440          501           52         581          504.87
        441         6013           51         588          514.76
        442         9391           50         587          525.06
        443         3826           49         588          535.78
        444         8972           50         585          525.06
        445        11497           49         587          535.78
        446          918           49         587          535.78
        447        13371           49         588          535.78
        448        13709           51         585          514.76
        449          554           50         587          525.06
        450         3771           50         584          525.06
        451         4684           50         583          525.06
        452        12428           52         582          504.87
        453         1097           50         587          525.06
        454          916           49         587          535.78
        455          829           51         587          514.76
        456         1929           50         586          525.06
        457         3620           50         577          525.06
        458         3846           50         588          525.06
        459          529           49         588          535.78
        460        11447           49         588          535.78
        461         7313           50         588          525.06
        462         6763           50         587          525.06
        463         1067           51         584          514.76
        464         8897           51         578          514.76
        465        12718           49         587          535.78
        466         6941           50         587          525.06
        467          602           50         583          525.06
        468          852           50         588          525.06
        469          999           50         588          525.06
        470         1031           50         584          525.06
        471        11757           50         588          525.06
        472         1540           50         588          525.06
        473          680           52         580          504.87
        474          474           52         580          504.87
        475         8171           50         582          525.06
        476        12357           49         584          535.78
        477        11963           51         586          514.76
        478          478           50         588          525.06
        479         9445           51         588          514.76
        480         6350           51         587          514.76
        481         1227           50         585          525.06
        482         1007           51         583          514.76
        483         1085           51         587          514.76
        484         9521           50         586          525.06
        485         8950           50         585          525.06
        486          993           50         588          525.06
        487         8611           51         588          514.76
        488        13787           49         588          535.78
        489        10535           49         573          535.78
        490          490           52         585          504.87
        491          942           51         581          514.76
        492         2288           50         585          525.06
        493          747           50         588          525.06
        494          494           52         581          504.87
        495          495           52         582          504.87
        496         3229           51         586          514.76
        497        11368           51         586          514.76
        498          498           52         587          504.87
        499         7989           50         588          525.06

There are currently  9 solutions in the Pareto Set:
  - Solution Number  45
  - Solution Number  54
  - Solution Number  701
  - Solution Number  850
  - Solution Number  2632
  - Solution Number  3975
  - Solution Number  8907
  - Solution Number  10535
  - Solution Number  13501


*******************************************************************************
                          2016-07-24 12:17:44.452802
