Solution ID,f[1],f[2],f[3]
6526,92.0,320.0,303.467391304
6650,89.0,323.0,313.696629213
7715,84.0,327.0,332.369047619
7900,85.0,326.0,328.458823529
9100,85.0,326.0,328.458823529
9244,86.0,326.0,324.639534884
9529,87.0,325.0,320.908045977
11402,83.0,327.0,336.373493976
11962,91.0,320.0,306.802197802
12053,89.0,323.0,313.696629213
12217,89.0,323.0,313.696629213
12336,91.0,320.0,306.802197802
12719,93.0,326.0,300.204301075
12963,84.0,327.0,332.369047619
12999,89.0,323.0,313.696629213
13198,84.0,327.0,332.369047619
13362,83.0,327.0,336.373493976
13431,89.0,323.0,313.696629213
13556,91.0,320.0,306.802197802
13615,84.0,327.0,332.369047619
13964,84.0,327.0,332.369047619
13966,88.0,323.0,317.261363636
14482,83.0,327.0,336.373493976
14678,89.0,323.0,313.696629213
15172,89.0,323.0,313.696629213
15240,84.0,327.0,332.369047619
15531,84.0,327.0,332.369047619
15646,83.0,327.0,336.373493976
16010,85.0,326.0,328.458823529
16228,84.0,327.0,332.369047619
17769,84.0,327.0,332.369047619
17840,84.0,327.0,332.369047619
18075,84.0,327.0,332.369047619
18136,89.0,323.0,313.696629213
18267,83.0,327.0,336.373493976
18641,86.0,326.0,324.639534884
18876,89.0,323.0,313.696629213
18901,84.0,327.0,332.369047619
18961,83.0,327.0,336.373493976
19556,84.0,327.0,332.369047619
19971,84.0,327.0,332.369047619
20030,84.0,327.0,332.369047619
20244,90.0,321.0,310.211111111
20281,84.0,327.0,332.369047619
20335,84.0,327.0,332.369047619
20688,84.0,327.0,332.369047619
20806,84.0,327.0,332.369047619
20867,84.0,327.0,332.369047619
20929,84.0,327.0,332.369047619
21050,84.0,327.0,332.369047619
21268,89.0,323.0,313.696629213
21286,84.0,327.0,332.369047619
21349,84.0,327.0,332.369047619
21525,84.0,327.0,332.369047619
21540,83.0,327.0,336.373493976
21564,84.0,327.0,332.369047619
21619,86.0,326.0,324.639534884
21646,84.0,327.0,332.369047619
21892,89.0,323.0,313.696629213
21923,84.0,327.0,332.369047619
22215,84.0,327.0,332.369047619
22240,89.0,323.0,313.696629213
22444,84.0,327.0,332.369047619
22494,84.0,327.0,332.369047619
22730,84.0,327.0,332.369047619
22747,89.0,323.0,313.696629213
22781,84.0,327.0,332.369047619
22901,84.0,327.0,332.369047619
22959,84.0,327.0,332.369047619
23040,85.0,326.0,328.458823529
23125,84.0,327.0,332.369047619
23192,84.0,327.0,332.369047619
23423,83.0,327.0,336.373493976
23524,84.0,327.0,332.369047619
23587,84.0,327.0,332.369047619
23945,89.0,323.0,313.696629213
23948,84.0,327.0,332.369047619
24063,84.0,327.0,332.369047619
24111,84.0,327.0,332.369047619
24232,84.0,327.0,332.369047619
24288,84.0,327.0,332.369047619
24353,84.0,327.0,332.369047619
24460,84.0,327.0,332.369047619
24519,84.0,327.0,332.369047619
24564,84.0,327.0,332.369047619
24635,84.0,327.0,332.369047619
24695,84.0,327.0,332.369047619
24820,84.0,327.0,332.369047619
24866,84.0,327.0,332.369047619
24911,89.0,323.0,313.696629213
24935,84.0,327.0,332.369047619
24990,84.0,327.0,332.369047619
24995,84.0,327.0,332.369047619
25002,84.0,327.0,332.369047619
25004,84.0,327.0,332.369047619
25005,84.0,327.0,332.369047619
25006,84.0,327.0,332.369047619
25007,84.0,327.0,332.369047619
25012,84.0,327.0,332.369047619
25021,84.0,327.0,332.369047619
25035,84.0,327.0,332.369047619
25038,84.0,327.0,332.369047619
25041,84.0,327.0,332.369047619
25042,84.0,327.0,332.369047619
25047,84.0,327.0,332.369047619
