                          2016-07-24 12:17:44.546084
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment15/SBSBPP500_run15.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
        303         6990           71         488          371.69
        304         8966           75         444          351.87
        305        12607           71         479          371.69
        306        12398           72         485          366.53
        307        10994           71         487          371.69
        308         5925           76         453          347.24
        309        12840           77         415          342.73
        310         8149           77         453          342.73
        311         8733           71         489          371.69
        312        12529           75         469          351.87
        313          313           72         477          366.53
        314         8264           77         433          342.73
        315        11277           72         488          366.53
        316         3136           71         483          371.69
        317          317           73         480          361.51
        318        11983           72         481          366.53
        319          319           72         460          366.53
        320          320           72         474          366.53
        321          591           72         477          366.53
        322        10318           72         488          366.53
        323          695           71         489          371.69
        324        13461           71         488          371.69
        325        13699           72         464          366.53
        326          326           73         464          361.51
        327         9721           76         450          347.24
        328         9045           72         489          366.53
        329         3895           72         483          366.53
        330          588           71         486          371.69
        331          331           73         464          361.51
        332         4338           72         472          366.53
        333        10449           72         487          366.53
        334          619           76         484          347.24
        335          335           73         465          361.51
        336        13152           72         489          366.53
        337         2361           76         451          347.24
        338          338           72         480          366.53
        339          647           72         483          366.53
        340         9953           72         486          366.53
        341          341           72         474          366.53
        342         3247           73         484          361.51
        343          343           71         475          371.69
        344          344           71         476          371.69
        345          345           71         485          371.69
        346          346           72         472          366.53
        347          347           73         485          361.51
        348        11878           76         445          347.24
        349         1245           72         481          366.53
        350        13022           76         434          347.24
        351        12216           72         482          366.53
        352         9693           72         472          366.53
        353         7299           75         448          351.87
        354          503           72         489          366.53
        355         8368           72         481          366.53
        356         6885           71         489          371.69
        357        12711           71         487          371.69
        358        12581           74         440          356.62
        359          587           72         478          366.53
        360         9513           76         422          347.24
        361          594           76         429          347.24
        362          362           73         474          361.51
        363          363           73         478          361.51
        364          364           72         478          366.53
        365          602           77         426          342.73
        366         8759           73         477          361.51
        367         6912           77         454          342.73
        368          579           72         485          366.53
        369          369           71         461          371.69
        370         9927           72         489          366.53
        371         4206           77         437          342.73
        372          524           72         489          366.53
        373         6183           75         453          351.87
        374          561           76         438          347.24
        375          375           72         482          366.53
        376          376           72         473          366.53
        377         5687           71         487          371.69
        378          688           76         427          347.24
        379         7849           71         487          371.69
        380        13101           72         482          366.53
        381         5869           74         474          356.62
        382          564           72         463          366.53
        383          697           72         489          366.53
        384          664           72         480          366.53
        385        11092           72         489          366.53
        386        10678           71         489          371.69
        387         5795           71         487          371.69
        388        12761           71         485          371.69
        389          747           72         486          366.53
        390          390           71         477          371.69
        391          391           73         476          361.51
        392        13074           75         429          351.87
        393         3871           71         489          371.69
        394         4573           75         476          351.87
        395          395           71         485          371.69
        396         6237           71         488          371.69
        397          645           72         486          366.53
        398         1633           76         432          347.24
        399        10472           78         445          338.33
        400          566           75         423          351.87
        401        12970           71         488          371.69
        402          402           72         472          366.53
        403          403           73         485          361.51
        404          404           72         466          366.53
        405        11462           72         488          366.53
        406         2063           76         468          347.24
        407        13491           71         488          371.69
        408          408           72         465          366.53
        409          409           72         470          366.53
        410          410           72         467          366.53
        411          411           72         468          366.53
        412         6416           72         482          366.53
        413         1528           72         479          366.53
        414         1113           71         487          371.69
        415         4884           72         469          366.53
        416         2299           77         461          342.73
        417          417           72         468          366.53
        418          418           72         484          366.53
        419          419           71         483          371.69
        420         8213           71         489          371.69
        421         7041           76         471          347.24
        422          650           71         481          371.69
        423        11253           73         485          361.51
        424          424           72         465          366.53
        425         1063           76         447          347.24
        426        13046           71         489          371.69
        427         4183           76         481          347.24
        428          689           71         483          371.69
        429         9017           72         483          366.53
        430          430           72         457          366.53
        431         3429           72         486          366.53
        432         6521           72         478          366.53
        433         1881           78         427          338.33
        434         9850           72         475          366.53
        435         8497           75         436          351.87
        436          842           72         489          366.53
        437          660           71         489          371.69
        438         2512           75         458          351.87
        439         3402           72         487          366.53
        440        12083           71         489          371.69
        441          663           76         426          347.24
        442          442           71         478          371.69
        443         6652           76         466          347.24
        444        12295           77         470          342.73
        445          445           72         465          366.53
        446          446           72         480          366.53
        447         2466           71         487          371.69
        448        10137           76         483          347.24
        449         7406           76         423          347.24
        450          636           72         485          366.53
        451          451           71         480          371.69
        452         1496           77         451          342.73
        453        12783           77         420          342.73
        454        12267           76         442          347.24
        455          552           72         484          366.53
        456          516           77         422          342.73
        457         2051           76         454          347.24
        458          609           72         488          366.53
        459          515           76         452          347.24
        460          460           71         478          371.69
        461          667           71         489          371.69
        462        12365           72         489          366.53
        463         9640           74         487          356.62
        464        13280           71         488          371.69
        465        10397           77         424          342.73
        466          536           72         489          366.53
        467          467           72         465          366.53
        468          525           77         450          342.73
        469         7276           72         487          366.53
        470         9798           72         489          366.53
        471         4443           77         446          342.73
        472        12425           76         445          347.24
        473          473           71         480          371.69
        474          474           72         477          366.53
        475         6154           72         485          366.53
        476         9743           71         489          371.69
        477          477           73         480          361.51
        478          478           73         459          361.51
        479         7768           76         419          347.24
        480        11432           72         481          366.53
        481         7068           76         454          347.24
        482         9974           72         479          366.53
        483         3634           71         480          371.69
        484        12806           72         486          366.53
        485         9199           72         485          366.53
        486         1944           72         483          366.53
        487         6261           77         421          342.73
        488         9612           71         486          371.69
        489          489           72         464          366.53
        490        11304           75         469          351.87
        491         2538           71         487          371.69
        492        11380           71         481          371.69
        493          493           72         469          366.53
        494          494           72         478          366.53
        495        11853           76         445          347.24
        496          496           71         485          371.69
        497          603           72         476          366.53
        498          498           73         478          361.51
        499         9589           72         486          366.53

There are currently  10 solutions in the Pareto Set:
  - Solution Number  164
  - Solution Number  186
  - Solution Number  386
  - Solution Number  983
  - Solution Number  2830
  - Solution Number  2851
  - Solution Number  2985
  - Solution Number  7171
  - Solution Number  8784
  - Solution Number  13335


*******************************************************************************
                          2016-07-24 13:57:25.203741
