                          2016-07-23 23:18:10.375242
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment07/SBSBPP500_run7.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
         88          612           52         648          531.67
         89           89           52         698          531.67
         90          655           51         687          542.10
         91           91           52         656          531.67
         92           92           51         694          542.10
         93        12576           52         874          531.67
         94          792           51         746          542.10
         95          768           52         690          531.67
         96          521           52         657          531.67
         97        13356           51         823          542.10
         98          719           54         581          511.98
         99         5707           54         623          511.98
        100         3503           51         842          542.10
        101         7270           51         701          542.10
        102         6699           51         715          542.10
        103          103           52         650          531.67
        104          104           51         672          542.10
        105         4983           51         776          542.10
        106         8780           51         738          542.10
        107        13198           51         735          542.10
        108        11926           53         641          521.64
        109         7895           51         724          542.10
        110          715           51         719          542.10
        111         3811           54         617          511.98
        112          553           51         744          542.10
        113          113           52         782          531.67
        114          698           51         776          542.10
        115        13382           52         816          531.67
        116        11017           52         742          531.67
        117         9843           53         673          521.64
        118          728           51         727          542.10
        119         9377           51         708          542.10
        120         5141           51         704          542.10
        121        13538           52         843          531.67
        122          122           52         665          531.67
        123          729           51         840          542.10
        124          618           51         639          542.10
        125         1058           52         769          531.67
        126         3736           52         730          531.67
        127        13305           54         612          511.98
        128         6129           54         575          511.98
        129         4823           54         598          511.98
        130         2741           51         690          542.10
        131         7610           54         609          511.98
        132        10783           51         829          542.10
        133         9353           51         778          542.10
        134         4070           54         622          511.98
        135        13773           54         613          511.98
        136        10652           54         597          511.98
        137        11115           53         608          521.64
        138         3216           54         589          511.98
        139         5994           52         695          531.67
        140        11875           53         600          521.64
        141        11588           51         814          542.10
        142          142           51         682          542.10
        143          143           51         721          542.10
        144        12628           54         669          511.98
        145          145           51         653          542.10
        146          955           51         743          542.10
        147         4568           53         621          521.64
        148         2929           54         590          511.98
        149          744           51         676          542.10
        150          150           52         677          531.67
        151        10314           53         632          521.64
        152         2358           51         673          542.10
        153          755           52         711          531.67
        154          693           54         605          511.98
        155         9899           51         836          542.10
        156          754           54         615          511.98
        157        13174           53         600          521.64
        158         7298           52         876          531.67
        159        11978           53         617          521.64
        160        13045           51         796          542.10
        161          782           51         715          542.10
        162          529           52         681          531.67
        163          763           51         818          542.10
        164          605           51         666          542.10
        165          165           51         840          542.10
        166          980           52         727          531.67
        167          167           52         702          531.67
        168         7377           54         587          511.98
        169          169           52         690          531.67
        170        12447           51         734          542.10
        171         6542           55         619          502.67
        172          172           52         656          531.67
        173         6051           53         609          521.64
        174          174           51         695          542.10
        175        13695           51         767          542.10
        176          548           51         750          542.10
        177          177           52         653          531.67
        178          795           51         756          542.10
        179          179           52         713          531.67
        180         9196           52         702          531.67
        181        12083           51         778          542.10
        182          674           51         688          542.10
        183        10964           51         807          542.10
        184          580           51         790          542.10
        185          185           53         693          521.64
        186         8598           51         855          542.10
        187         9743           51         728          542.10
        188         9145           52         792          531.67
        189         6519           54         598          511.98
        190         7220           55         708          502.67
        191         2618           52         727          531.67
        192        11173           53         600          521.64
        193          193           52         632          531.67
        194         2723           51         840          542.10
        195          746           54         597          511.98
        196         2851           51         762          542.10
        197          197           51         668          542.10
        198         7869           52         681          531.67
        199        12911           54         580          511.98
        200        12020           53         669          521.64
        201         9483           54         605          511.98
        202          202           52         687          531.67
        203        13096           54         606          511.98
        204          569           54         609          511.98
        205          205           52         692          531.67
        206        11485           51         833          542.10
        207          207           51         682          542.10
        208         7445           51         744          542.10
        209        10549           52         687          531.67
        210        10260           51         726          542.10
        211         7168           54         597          511.98
        212         8703           51         690          542.10
        213         6023           52         747          531.67
        214          214           51         683          542.10
        215        11897           51         716          542.10
        216        11456           52         728          531.67
        217        10442           51         764          542.10
        218         1527           51         805          542.10
        219         7766           51         734          542.10
        220          220           52         689          531.67
        221          689           51         712          542.10
        222         9455           52         830          531.67
        223          223           52         674          531.67
        224         7686           52         783          531.67
        225          225           52         685          531.67
        226          226           52         693          531.67
        227         8365           51         732          542.10
        228        10341           51         728          542.10
        229        11537           51         773          542.10
        230        12265           51         863          542.10
        231          231           51         641          542.10
        232          613           53         585          521.64
        233        12704           51         732          542.10
        234          234           51         713          542.10
        235         7117           54         602          511.98
        236         5011           54         583          511.98
        237          683           54         581          511.98
        238         3598           51         785          542.10
        239         9791           51         773          542.10
        240         4928           53         637          521.64
        241        13587           51         768          542.10
        242         8729           52         701          531.67
        243          784           51         814          542.10
        244          586           54         631          511.98
        245        13250           51         802          542.10
        246        10389           53         627          521.64
        247          247           52         675          531.67
        248          248           51         684          542.10
        249          249           51         683          542.10
        250         7784           51         742          542.10
        251          710           54         585          511.98
        252          514           52         761          531.67
        253          253           52         650          531.67
        254         3971           52         713          531.67
        255         8961           51         761          542.10
        256          256           51         688          542.10
        257         4621           53         627          521.64
        258          258           52         675          531.67
        259          577           54         613          511.98
        260        12317           54         607          511.98
        261         8625           51         722          542.10
        262        12681           51         781          542.10
        263          263           52         656          531.67
        264          264           52         658          531.67
        265         3165           51         740          542.10
        266          266           52         687          531.67
        267          576           51         748          542.10
        268          268           52         667          531.67
        269          269           52         691          531.67
        270        10757           51         683          542.10
        271         5763           51         678          542.10
        272        11953           51         747          542.10
        273         8205           54         596          511.98
        274         6595           52         851          531.67
        275          275           52         647          531.67
        276         5297           51         811          542.10
        277          277           52         702          531.67
        278         7819           51         727          542.10
        279        12161           51         725          542.10
        280          280           52         674          531.67
        281         2198           51         848          542.10
        282         2904           52         728          531.67
        283         9691           54         600          511.98
        284        10861           52         777          531.67
        285          285           51         694          542.10
        286          286           52         663          531.67
        287        13504           55         631          502.67
        288         6207           54         599          511.98
        289         8908           51         811          542.10
        290          705           54         584          511.98
        291        12729           53         614          521.64
        292        10234           53         624          521.64
        293         1186           52         709          531.67
        294          294           53         659          521.64
        295         6647           54         603          511.98
        296          296           51         672          542.10
        297          297           52         684          531.67
        298          298           51         667          542.10
        299          721           52         635          531.67
        300         9271           51         862          542.10
        301          301           51         717          542.10
        302          302           52         678          531.67
        303         7350           51         868          542.10
        304         5787           51         760          542.10
        305         7843           52         681          531.67
        306         4671           52         727          531.67
        307        10284           53         737          521.64
        308          699           51         697          542.10
        309         2645           54         619          511.98
        310         3061           53         701          521.64
        311          704           51         777          542.10
        312          603           52         786          531.67
        313          313           51         634          542.10
        314         8572           53         619          521.64
        315          672           51         787          542.10
        316         5271           51         752          542.10
        317          317           52         647          531.67
        318          318           51         713          542.10
        319        13409           51         730          542.10
        320         8027           51         863          542.10
        321          752           51         818          542.10
        322         2487           51         813          542.10
        323         2019           54         640          511.98
        324         3632           51         852          542.10
        325          722           51         840          542.10
        326          326           52         681          531.67
        327          327           52         653          531.67
        328        10495           52         753          531.67
        329          329           52         660          531.67
        330        11277           51         807          542.10
        331         4877           52         733          531.67
        332        10808           52         756          531.67
        333         1137           54         601          511.98
        334         6907           51         753          542.10
        335         2031           53         627          521.64
        336        13486           51         783          542.10
        337          337           52         708          531.67
        338         8987           51         785          542.10
        339        12001           52         729          531.67
        340         9975           52         677          531.67
        341          341           52         673          531.67
        342        11354           52         626          531.67
        343         1027           51         741          542.10
        344         6336           51         694          542.10
        345        12937           52         670          531.67
        346          346           51         711          542.10
        347         3788           54         621          511.98
        348          348           52         676          531.67
        349        10599           55         590          502.67
        350          711           51         784          542.10
        351        13746           52         788          531.67
        352         8182           52         683          531.67
        353          697           51         697          542.10
        354          734           54         592          511.98
        355         4594           51         715          542.10
        356        12967           52         772          531.67
        357          357           52         649          531.67
        358         6750           52         777          531.67
        359         6099           53         611          521.64
        360         7556           51         817          542.10
        361          559           51         707          542.10
        362          362           52         669          531.67
        363          770           55         610          502.67
        364        10884           54         597          511.98
        365          543           51         786          542.10
        366          366           52         678          531.67
        367        12603           54         604          511.98
        368         3425           51         658          542.10
        369         7533           51         771          542.10
        370        13149           52         683          531.67
        371         8053           51         794          542.10
        372        11510           51         871          542.10
        373         8407           52         707          531.67
        374         7636           51         779          542.10
        375          776           51         701          542.10
        376         1345           54         610          511.98
        377         4334           54         602          511.98
        378          657           51         719          542.10
        379          379           51         680          542.10
        380        13435           51         726          542.10
        381        13331           51         725          542.10
        382         4257           52         807          531.67
        383         7503           52         807          531.67
        384          730           51         840          542.10
        385        11224           51         672          542.10
        386         9818           51         754          542.10
        387          654           51         688          542.10
        388          573           51         797          542.10
        389        12809           52         705          531.67
        390         5739           51         767          542.10
        391        13279           51         710          542.10
        392        10627           51         749          542.10
        393         5193           51         735          542.10
        394          394           52         679          531.67
        395        13640           51         826          542.10
        396          396           51         700          542.10
        397        13563           51         803          542.10
        398         8440           54         636          511.98
        399        13797           52         686          531.67
        400         9171           51         730          542.10
        401        11768           51         759          542.10
        402        13666           54         603          511.98
        403         9717           53         601          521.64
        404          404           52         688          531.67
        405          726           54         585          511.98
        406          406           52         636          531.67
        407          407           51         661          542.10
        408          408           52         665          531.67
        409         6779           53         637          521.64
        410          599           51         736          542.10
        411        12759           51         711          542.10
        412         9613           51         709          542.10
        413         6961           54         618          511.98
        414          651           51         731          542.10
        415          415           52         656          531.67
        416         6282           54         619          511.98
        417        11745           51         711          542.10
        418        10133           51         736          542.10
        419         7710           51         752          542.10
        420         8521           51         872          542.10
        421        10079           52         723          531.67
        422         9246           51         796          542.10
        423          423           52         671          531.67
        424          424           51         686          542.10
        425          751           52         780          531.67
        426          426           52         665          531.67
        427         2825           54         603          511.98
        428         9403           52         796          531.67
        429          429           51         730          542.10
        430          430           52         683          531.67
        431         8260           51         759          542.10
        432          762           51         807          542.10
        433          433           51         661          542.10
        434         9870           54         615          511.98
        435         8544           51         821          542.10
        436          436           52         649          531.67
        437        12785           53         600          521.64
        438        13720           54         604          511.98
        439         6881           51         804          542.10
        440         1709           51         778          542.10
        441         4490           52         680          531.67
        442        11693           53         604          521.64
        443         3581           54         592          511.98
        444        11404           54         642          511.98
        445         5866           54         602          511.98
        446          626           52         648          531.67
        447        12545           53         616          521.64
        448          681           54         597          511.98
        449         9925           54         594          511.98
        450          761           51         723          542.10
        451         9429           54         590          511.98
        452        10724           51         742          542.10
        453          453           52         677          531.67
        454         1681           51         709          542.10
        455          455           51         669          542.10
        456        10002           51         795          542.10
        457         6623           54         576          511.98
        458         6074           51         740          542.10
        459          506           56         571          493.70
        460          572           51         797          542.10
        461         2253           52         810          531.67
        462         2879           51         733          542.10
        463         9119           51         834          542.10
        464          793           54         596          511.98
        465          465           51         644          542.10
        466        13222           54         619          511.98
        467         9324           53         602          521.64
        468         8833           51         782          542.10
        469        10574           51         872          542.10
        470        11147           52         726          531.67
        471          471           52         663          531.67
        472          608           52         688          531.67
        473          928           51         821          542.10
        474         7247           52         707          531.67
        475         6411           54         679          511.98
        476        12415           51         860          542.10
        477        12522           51         721          542.10
        478         3762           54         604          511.98
        479          479           51         726          542.10
        480        12239           51         730          542.10
        481        11714           51         781          542.10
        482          482           51         676          542.10
        483         1629           51         865          542.10
        484        13070           51         797          542.10
        485         9039           51         822          542.10
        486        11379           53         634          521.64
        487         3295           51         827          542.10
        488          539           52         836          531.67
        489          489           51         716          542.10
        490          671           54         612          511.98
        491          756           54         610          511.98
        492          492           52         688          531.67
        493          493           51         678          542.10
        494          494           52         648          531.67
        495          495           51         680          542.10
        496          496           51         645          542.10
        497        11815           54         632          511.98
        498          498           52         718          531.67
        499         4177           51         842          542.10

There are currently  5 solutions in the Pareto Set:
  - Solution Number  313
  - Solution Number  637
  - Solution Number  903
  - Solution Number  3035
  - Solution Number  6129


*******************************************************************************
                          2016-07-24 00:53:47.832974
