Solution ID,f[1],f[2],f[3]
1366,87.0,324.0,301.931034483
1383,87.0,324.0,301.931034483
1392,87.0,324.0,301.931034483
1395,87.0,324.0,301.931034483
1398,87.0,324.0,301.931034483
1437,87.0,324.0,301.931034483
1447,87.0,324.0,301.931034483
1469,87.0,324.0,301.931034483
1473,87.0,324.0,301.931034483
1489,87.0,324.0,301.931034483
1506,87.0,324.0,301.931034483
1515,87.0,324.0,301.931034483
1526,87.0,324.0,301.931034483
1534,87.0,324.0,301.931034483
1535,87.0,324.0,301.931034483
1536,87.0,324.0,301.931034483
1555,87.0,324.0,301.931034483
1558,87.0,324.0,301.931034483
1559,87.0,324.0,301.931034483
1562,87.0,324.0,301.931034483
1593,87.0,324.0,301.931034483
1594,87.0,324.0,301.931034483
1597,87.0,324.0,301.931034483
1608,87.0,324.0,301.931034483
1610,87.0,324.0,301.931034483
1614,87.0,324.0,301.931034483
1617,87.0,324.0,301.931034483
1619,87.0,324.0,301.931034483
1626,87.0,324.0,301.931034483
1635,87.0,324.0,301.931034483
1638,87.0,324.0,301.931034483
1651,87.0,324.0,301.931034483
1659,87.0,324.0,301.931034483
1661,87.0,324.0,301.931034483
1695,87.0,324.0,301.931034483
1717,87.0,324.0,301.931034483
1730,87.0,324.0,301.931034483
1750,87.0,324.0,301.931034483
1754,87.0,324.0,301.931034483
1789,87.0,324.0,301.931034483
1802,87.0,324.0,301.931034483
1806,87.0,324.0,301.931034483
1822,87.0,324.0,301.931034483
1838,87.0,324.0,301.931034483
1856,87.0,324.0,301.931034483
1873,87.0,324.0,301.931034483
1888,87.0,324.0,301.931034483
1896,87.0,324.0,301.931034483
1904,87.0,324.0,301.931034483
1910,87.0,324.0,301.931034483
1914,87.0,324.0,301.931034483
1923,87.0,324.0,301.931034483
1936,87.0,324.0,301.931034483
1947,87.0,324.0,301.931034483
1950,87.0,324.0,301.931034483
1962,87.0,324.0,301.931034483
1970,87.0,324.0,301.931034483
1998,87.0,324.0,301.931034483
2010,87.0,324.0,301.931034483
2014,87.0,324.0,301.931034483
2018,92.0,319.0,285.52173913
2029,87.0,324.0,301.931034483
2032,87.0,324.0,301.931034483
2034,87.0,324.0,301.931034483
2040,87.0,324.0,301.931034483
2061,87.0,324.0,301.931034483
2073,87.0,324.0,301.931034483
2085,87.0,324.0,301.931034483
2094,87.0,324.0,301.931034483
2099,87.0,324.0,301.931034483
2112,87.0,324.0,301.931034483
2127,87.0,324.0,301.931034483
2128,87.0,324.0,301.931034483
2135,87.0,324.0,301.931034483
2141,87.0,324.0,301.931034483
2144,87.0,324.0,301.931034483
2147,87.0,324.0,301.931034483
2151,87.0,324.0,301.931034483
2156,87.0,324.0,301.931034483
2165,87.0,324.0,301.931034483
2175,87.0,324.0,301.931034483
2177,87.0,324.0,301.931034483
2183,87.0,324.0,301.931034483
2185,87.0,324.0,301.931034483
2204,87.0,324.0,301.931034483
2205,87.0,324.0,301.931034483
2208,87.0,324.0,301.931034483
2219,87.0,324.0,301.931034483
2227,87.0,324.0,301.931034483
2233,87.0,324.0,301.931034483
2238,87.0,324.0,301.931034483
2243,87.0,324.0,301.931034483
2244,87.0,324.0,301.931034483
2258,87.0,324.0,301.931034483
2261,87.0,324.0,301.931034483
2271,87.0,324.0,301.931034483
2272,87.0,324.0,301.931034483
2300,87.0,324.0,301.931034483
2301,87.0,324.0,301.931034483
2302,89.0,323.0,295.146067416
2346,87.0,324.0,301.931034483
2348,87.0,324.0,301.931034483
2354,87.0,324.0,301.931034483
2368,87.0,324.0,301.931034483
2381,87.0,324.0,301.931034483
2406,87.0,324.0,301.931034483
2412,87.0,324.0,301.931034483
2420,87.0,324.0,301.931034483
2449,87.0,324.0,301.931034483
2457,87.0,324.0,301.931034483
2463,87.0,324.0,301.931034483
2494,87.0,324.0,301.931034483
2547,87.0,324.0,301.931034483
2744,89.0,323.0,295.146067416
3065,87.0,324.0,301.931034483
3201,92.0,319.0,285.52173913
7080,89.0,323.0,295.146067416
7676,87.0,324.0,301.931034483
7850,95.0,315.0,276.505263158
8896,90.0,322.0,291.866666667
8928,97.0,315.0,270.804123711
11492,96.0,314.0,273.625
11616,96.0,314.0,273.625
12924,93.0,317.0,282.451612903
12946,87.0,324.0,301.931034483
13019,93.0,317.0,282.451612903
13404,94.0,317.0,279.446808511
13833,89.0,323.0,295.146067416
13861,87.0,324.0,301.931034483
14455,86.0,324.0,305.441860465
15186,86.0,324.0,305.441860465
15462,89.0,323.0,295.146067416
15621,89.0,323.0,295.146067416
16352,89.0,323.0,295.146067416
16490,99.0,312.0,265.333333333
16593,86.0,324.0,305.441860465
16646,99.0,312.0,265.333333333
16910,99.0,312.0,265.333333333
17284,87.0,324.0,301.931034483
17405,99.0,312.0,265.333333333
17536,89.0,323.0,295.146067416
18059,87.0,324.0,301.931034483
18236,88.0,323.0,298.5
18344,94.0,317.0,279.446808511
19020,87.0,324.0,301.931034483
19266,88.0,323.0,298.5
19524,86.0,324.0,305.441860465
19611,87.0,324.0,301.931034483
19809,86.0,324.0,305.441860465
20205,94.0,317.0,279.446808511
20321,94.0,317.0,279.446808511
20349,86.0,324.0,305.441860465
20443,87.0,324.0,301.931034483
20559,87.0,324.0,301.931034483
20621,87.0,324.0,301.931034483
20683,87.0,324.0,301.931034483
20688,87.0,324.0,301.931034483
20690,87.0,324.0,301.931034483
20721,91.0,321.0,288.659340659
20749,87.0,324.0,301.931034483
20751,87.0,324.0,301.931034483
20757,87.0,324.0,301.931034483
20851,86.0,324.0,305.441860465
21275,87.0,324.0,301.931034483
21331,87.0,324.0,301.931034483
21451,87.0,324.0,301.931034483
21508,87.0,324.0,301.931034483
21561,87.0,324.0,301.931034483
21795,87.0,324.0,301.931034483
21848,87.0,324.0,301.931034483
21898,87.0,324.0,301.931034483
22138,89.0,323.0,295.146067416
22204,86.0,324.0,305.441860465
22265,87.0,324.0,301.931034483
22310,87.0,324.0,301.931034483
22364,87.0,324.0,301.931034483
22418,87.0,324.0,301.931034483
22465,87.0,324.0,301.931034483
22590,87.0,324.0,301.931034483
22654,89.0,323.0,295.146067416
22941,87.0,324.0,301.931034483
23033,88.0,323.0,298.5
23189,87.0,324.0,301.931034483
23251,87.0,324.0,301.931034483
23300,87.0,324.0,301.931034483
23359,87.0,324.0,301.931034483
23514,86.0,324.0,305.441860465
23536,87.0,324.0,301.931034483
23591,87.0,324.0,301.931034483
23656,87.0,324.0,301.931034483
23705,87.0,324.0,301.931034483
23800,86.0,324.0,305.441860465
23878,87.0,324.0,301.931034483
23936,87.0,324.0,301.931034483
24006,87.0,324.0,301.931034483
24054,87.0,324.0,301.931034483
24111,87.0,324.0,301.931034483
24169,87.0,324.0,301.931034483
24236,87.0,324.0,301.931034483
24273,89.0,323.0,295.146067416
24300,87.0,324.0,301.931034483
24324,89.0,323.0,295.146067416
24352,87.0,324.0,301.931034483
24383,88.0,323.0,298.5
24463,87.0,324.0,301.931034483
24500,87.0,324.0,301.931034483
24579,87.0,324.0,301.931034483
24643,87.0,324.0,301.931034483
24684,87.0,324.0,301.931034483
24707,87.0,324.0,301.931034483
24728,98.0,314.0,268.040816327
24763,87.0,324.0,301.931034483
24815,87.0,324.0,301.931034483
24876,87.0,324.0,301.931034483
24934,87.0,324.0,301.931034483
24942,87.0,324.0,301.931034483
24947,87.0,324.0,301.931034483
24948,87.0,324.0,301.931034483
24951,87.0,324.0,301.931034483
24953,87.0,324.0,301.931034483
24966,87.0,324.0,301.931034483
24971,87.0,324.0,301.931034483
24973,87.0,324.0,301.931034483
24985,87.0,324.0,301.931034483
24994,87.0,324.0,301.931034483
25000,87.0,324.0,301.931034483
25003,87.0,324.0,301.931034483
25008,87.0,324.0,301.931034483
25014,87.0,324.0,301.931034483
25025,87.0,324.0,301.931034483
25032,87.0,324.0,301.931034483
25037,87.0,324.0,301.931034483
25051,87.0,324.0,301.931034483
25053,87.0,324.0,301.931034483
25055,87.0,324.0,301.931034483
