Solution ID,f[1],f[2],f[3]
24494,231.0,181.0,119.173160173
24501,234.0,177.0,117.645299145
24503,235.0,175.0,117.144680851
22468,255.0,172.0,107.956862745
22469,254.0,172.0,108.381889764
22471,252.0,172.0,109.242063492
22472,251.0,172.0,109.677290837
22473,250.0,175.0,110.116
22475,248.0,175.0,111.004032258
22477,261.0,169.0,105.475095785
22478,262.0,169.0,105.072519084
22481,263.0,167.0,104.673003802
20438,154.0,268.0,178.75974026
22504,258.0,171.0,106.701550388
22505,259.0,171.0,106.28957529
24565,157.0,256.0,175.343949045
24566,167.0,253.0,164.844311377
24570,163.0,253.0,168.889570552
24571,162.0,253.0,169.932098765
24574,159.0,253.0,173.13836478
24575,158.0,253.0,174.234177215
