                          2016-07-23 20:11:46.047691
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment05/SBSBPP500_run5.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
         99         1258           50         653          563.92
        100         3885           49         652          575.43
        101         9553           48         653          587.42
        102          892           48         653          587.42
        103         2398           50         644          563.92
        104         7447           49         650          575.43
        105         4795           51         645          552.86
        106          106           50         647          563.92
        107         1388           50         649          563.92
        108          943           48         649          587.42
        109          109           51         650          552.86
        110          984           49         653          575.43
        111         5547           49         651          575.43
        112         7837           49         648          575.43
        113          752           50         651          563.92
        114        11944           49         653          575.43
        115        13838           50         649          563.92
        116          767           49         651          575.43
        117          626           48         653          587.42
        118         7805           51         651          552.86
        119        11135           49         651          575.43
        120          120           50         645          563.92
        121         2663           48         653          587.42
        122         6225           49         653          575.43
        123         6635           48         652          587.42
        124        13109           48         653          587.42
        125         8981           48         653          587.42
        126        13034           49         646          575.43
        127        13167           49         653          575.43
        128         4483           49         652          575.43
        129         8894           48         653          587.42
        130          839           50         653          563.92
        131          131           50         642          563.92
        132         4145           50         653          563.92
        133          133           51         649          552.86
        134         7053           49         653          575.43
        135          861           48         652          587.42
        136          950           49         650          575.43
        137          553           49         645          575.43
        138         2611           49         652          575.43
        139          849           50         647          563.92
        140         5755           49         653          575.43
        141         9267           49         641          575.43
        142         1126           48         652          587.42
        143         1802           51         643          552.86
        144         6667           50         648          563.92
        145          591           49         652          575.43
        146          146           51         648          552.86
        147          147           49         651          575.43
        148        11919           48         653          587.42
        149         4196           48         652          587.42
        150          762           49         653          575.43
        151        12075           49         653          575.43
        152         8252           48         652          587.42
        153          153           50         651          563.92
        154          978           48         653          587.42
        155         4559           49         648          575.43
        156          156           51         649          552.86
        157        10617           49         653          575.43
        158         9393           49         653          575.43
        159        11418           49         653          575.43
        160        12698           50         650          563.92
        161        13791           49         652          575.43
        162         5783           48         653          587.42
        163         4301           50         650          563.92
        164          947           48         649          587.42
        165          988           50         650          563.92
        166          995           50         647          563.92
        167         8120           48         653          587.42
        168        11290           48         652          587.42
        169         9761           49         652          575.43
        170          923           48         653          587.42
        171          171           51         651          552.86
        172         1233           50         650          563.92
        173          173           49         651          575.43
        174        10850           50         642          563.92
        175          175           52         651          542.23
        176         1414           48         653          587.42
        177        11450           49         637          575.43
        178         7862           49         652          575.43
        179         5627           48         653          587.42
        180         9500           49         652          575.43
        181         8666           49         651          575.43
        182          968           49         653          575.43
        183          800           51         653          552.86
        184        12881           50         650          563.92
        185         8513           49         653          575.43
        186          728           49         653          575.43
        187          778           49         644          575.43
        188         4919           49         653          575.43
        189          827           49         653          575.43
        190          678           48         653          587.42
        191          191           50         649          563.92
        192          969           48         649          587.42
        193         6952           49         649          575.43
        194          657           49         653          575.43
        195        10510           50         651          563.92
        196        11581           49         640          575.43
        197        12593           52         637          542.23
        198          913           49         653          575.43
        199          199           51         639          552.86
        200        11811           50         652          563.92
        201         5339           49         647          575.43
        202          785           49         651          575.43
        203         9083           50         650          563.92
        204          204           51         647          552.86
        205        11836           49         649          575.43
        206         9604           50         652          563.92
        207          772           49         653          575.43
        208        13453           49         653          575.43
        209         4223           49         650          575.43
        210         2507           48         653          587.42
        211         3621           51         652          552.86
        212          924           49         652          575.43
        213        13348           49         639          575.43
        214          214           49         651          575.43
        215         7759           49         653          575.43
        216         7774           50         652          563.92
        217         3303           49         653          575.43
        218         7161           48         652          587.42
        219        10695           48         652          587.42
        220          220           50         642          563.92
        221         7679           49         653          575.43
        222        13738           49         650          575.43
        223        11345           50         652          563.92
        224         5263           49         651          575.43
        225          824           49         652          575.43
        226          226           50         646          563.92
        227         2869           49         652          575.43
        228          228           49         648          575.43
        229          916           48         653          587.42
        230        12179           50         652          563.92
        231         8767           48         653          587.42
        232          232           51         643          552.86
        233          951           48         649          587.42
        234          993           48         649          587.42
        235         7993           49         650          575.43
        236          236           50         650          563.92
        237        13530           49         653          575.43
        238          956           50         652          563.92
        239          239           49         646          575.43
        240         7030           49         651          575.43
        241         5052           49         650          575.43
        242          242           49         643          575.43
        243        11683           49         652          575.43
        244          244           51         634          552.86
        245         6797           49         642          575.43
        246        10382           50         646          563.92
        247        10175           49         653          575.43
        248          965           48         649          587.42
        249        10411           48         653          587.42
        250          250           50         644          563.92
        251          572           49         653          575.43
        252          533           49         648          575.43
        253          750           49         651          575.43
        254          870           49         651          575.43
        255          255           50         640          563.92
        256          256           49         652          575.43
        257         1310           49         653          575.43
        258          902           48         653          587.42
        259          259           51         642          552.86
        260        12855           49         653          575.43
        261         3286           48         652          587.42
        262        11321           51         653          552.86
        263         9988           50         651          563.92
        264        10567           49         651          575.43
        265         3492           50         653          563.92
        266          266           50         640          563.92
        267          990           49         653          575.43
        268          268           50         646          563.92
        269          911           48         650          587.42
        270         9111           48         653          587.42
        271         1701           48         653          587.42
        272         1883           49         653          575.43
        273          273           51         651          552.86
        274          513           49         651          575.43
        275          275           50         636          563.92
        276         7236           50         652          563.92
        277        13812           51         646          552.86
        278         5599           49         650          575.43
        279         2715           49         651          575.43
        280        10487           51         650          552.86
        281         7002           51         650          552.86
        282          687           49         651          575.43
        283         4716           50         649          563.92
        284         8955           50         649          563.92
        285        13089           49         647          575.43
        286          286           50         643          563.92
        287         6277           49         651          575.43
        288        12621           48         651          587.42
        289         5445           49         645          575.43
        290        10435           48         653          587.42
        291        10228           50         652          563.92
        292        13375           49         645          575.43
        293         3000           50         653          563.92
        294        11995           50         652          563.92
        295          797           49         647          575.43
        296         9786           50         651          563.92
        297        12436           49         649          575.43
        298        12776           49         648          575.43
        299         9319           48         651          587.42
        300         7264           48         653          587.42
        301         7549           49         651          575.43
        302         6770           50         652          563.92
        303         8926           49         648          575.43
        304        12386           50         646          563.92
        305          305           49         644          575.43
        306         6875           51         642          552.86
        307         2269           48         653          587.42
        308          940           50         646          563.92
        309         1778           49         652          575.43
        310          310           51         633          552.86
        311          834           49         653          575.43
        312        13321           49         650          575.43
        313          820           50         651          563.92
        314          314           51         646          552.86
        315         1567           49         653          575.43
        316        13997           49         653          575.43
        317        10748           51         651          552.86
        318        13763           48         653          587.42
        319        13706           48         651          587.42
        320         6745           49         653          575.43
        321        10905           49         648          575.43
        322          567           48         653          587.42
        323          323           50         646          563.92
        324         4245           49         641          575.43
        325          997           49         653          575.43
        326        11476           48         652          587.42
        327          327           50         650          563.92
        328        10044           50         653          563.92
        329          971           49         653          575.43
        330          799           50         642          563.92
        331         7132           49         653          575.43
        332        11555           50         645          563.92
        333         9293           49         653          575.43
        334          960           49         653          575.43
        335         3769           50         646          563.92
        336        12358           50         653          563.92
        337          337           51         653          552.86
        338         9968           49         653          575.43
        339          958           49         651          575.43
        340        11786           49         648          575.43
        341         7499           48         652          587.42
        342         6923           51         652          552.86
        343          343           50         644          563.92
        344         9446           49         651          575.43
        345         8409           48         649          587.42
        346          346           51         647          552.86
        347        13009           48         653          587.42
        348         1437           48         653          587.42
        349          575           49         653          575.43
        350          350           50         639          563.92
        351         3677           50         645          563.92
        352        11368           48         653          587.42
        353        12489           48         653          587.42
        354         9059           48         653          587.42
        355         9911           49         653          575.43
        356         1152           48         653          587.42
        357        12021           49         651          575.43
        358          517           49         653          575.43
        359         8877           49         653          575.43
        360         2221           49         653          575.43
        361          879           49         653          575.43
        362         4531           48         653          587.42
        363        12049           48         653          587.42
        364         9943           49         653          575.43
        365          867           48         641          587.42
        366          366           50         644          563.92
        367          694           49         653          575.43
        368        11035           48         653          587.42
        369        10539           49         653          575.43
        370         3131           50         651          563.92
        371        12569           50         653          563.92
        372         6819           50         653          563.92
        373         4119           48         652          587.42
        374         9735           49         653          575.43
        375         9526           49         651          575.43
        376         9579           49         645          575.43
        377          558           49         647          575.43
        378         4663           49         653          575.43
        379         1283           48         653          587.42
        380          837           49         653          575.43
        381        13192           48         652          587.42
        382        11632           49         651          575.43
        383         5471           48         653          587.42
        384          905           48         649          587.42
        385        11701           49         653          575.43
        386         3178           50         646          563.92
        387         6843           49         653          575.43
        388         5003           48         653          587.42
        389          389           50         643          563.92
        390         6196           49         651          575.43
        391        12956           49         653          575.43
        392          392           50         645          563.92
        393          393           49         647          575.43
        394        13891           50         653          563.92
        395         9416           48         652          587.42
        396          887           48         650          587.42
        397         3911           49         652          575.43
        398         5520           51         651          552.86
        399          399           51         649          552.86
        400          929           48         649          587.42
        401         6483           48         651          587.42
        402        10277           49         652          575.43
        403         5731           48         652          587.42
        404          745           50         650          563.92
        405        11604           48         653          587.42
        406         2325           48         653          587.42
        407         7915           48         653          587.42
        408          907           48         653          587.42
        409          557           49         653          575.43
        410          666           49         653          575.43
        411        13583           49         653          575.43
        412         9215           49         653          575.43
        413        12980           48         653          587.42
        414        13266           49         652          575.43
        415        10970           48         653          587.42
        416          909           48         649          587.42
        417          996           49         653          575.43
        418          801           48         653          587.42
        419         5861           49         650          575.43
        420          852           48         653          587.42
        421         9468           49         653          575.43
        422          422           50         644          563.92
        423         3203           50         651          563.92
        424        13141           48         653          587.42
        425        11867           49         653          575.43
        426          816           49         653          575.43
        427          427           51         653          552.86
        428         9836           48         653          587.42
        429          429           51         635          552.86
        430          768           49         650          575.43
        431         8694           49         653          575.43
        432          872           49         653          575.43
        433        13501           50         649          563.92
        434        11893           48         653          587.42
        435          966           50         653          563.92
        436        13970           49         651          575.43
        437         8793           51         649          552.86
        438         3651           49         650          575.43
        439         7108           49         647          575.43
        440        12658           49         652          575.43
        441         7186           48         646          587.42
        442        13921           50         648          563.92
        443          989           49         653          575.43
        444         6693           50         644          563.92
        445          445           50         643          563.92
        446        13426           50         652          563.92
        447         7290           48         651          587.42
        448        12203           49         653          575.43
        449        13681           49         651          575.43
        450        12903           50         650          563.92
        451          451           49         648          575.43
        452          981           49         652          575.43
        453        13633           49         653          575.43
        454          753           49         639          575.43
        455        11216           49         651          575.43
        456          710           49         652          575.43
        457          541           50         653          563.92
        458        10593           48         649          587.42
        459         8589           49         653          575.43
        460          460           49         643          575.43
        461         9134           49         648          575.43
        462        12502           51         653          552.86
        463          979           48         653          587.42
        464         8745           50         652          563.92
        465        12644           48         653          587.42
        466         5679           48         653          587.42
        467          467           50         640          563.92
        468         8071           49         648          575.43
        469        12465           49         653          575.43
        470          855           50         639          563.92
        471        10827           48         653          587.42
        472        10931           49         644          575.43
        473          473           50         644          563.92
        474          474           50         648          563.92
        475         1337           48         653          587.42
        476         8096           49         648          575.43
        477         6588           49         643          575.43
        478          478           49         649          575.43
        479          928           49         653          575.43
        480         2011           49         642          575.43
        481         5132           49         650          575.43
        482         3571           49         653          575.43
        483         6043           49         653          575.43
        484         9865           49         653          575.43
        485        10304           49         642          575.43
        486         8380           50         651          563.92
        487        13943           49         653          575.43
        488          790           49         648          575.43
        489          489           49         640          575.43
        490         6249           48         653          587.42
        491          926           48         649          587.42
        492         5309           50         652          563.92
        493         2896           48         653          587.42
        494          813           48         653          587.42
        495        12540           48         653          587.42
        496        10125           48         651          587.42
        497        13608           48         653          587.42
        498          498           51         652          552.86
        499        10720           50         653          563.92

There are currently  7 solutions in the Pareto Set:
  - Solution Number  151
  - Solution Number  376
  - Solution Number  385
  - Solution Number  867
  - Solution Number  890
  - Solution Number  3858
  - Solution Number  12593


*******************************************************************************
                          2016-07-23 21:48:23.566861
