                          2016-08-01 21:04:32.295093
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment01/SBSBPP500_run1.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
         85          585           41         938          692.10
         86          586           41         870          692.10
         87          587           43         961          659.91
         88          588           41         892          692.10
         89          589           41         940          692.10
         90          590           41         961          692.10
         91          591           43         841          659.91
         92          592           42         766          675.62
         93          593           43         869          659.91
         94          594           41         896          692.10
         95          595           42         950          675.62
         96          596           42         900          675.62
         97          597           43         961          659.91
         98          598           42         961          675.62
         99          599           43         936          659.91
        100          600           40         920          709.40
        101          601           43         962          659.91
        102          602           43         749          659.91
        103          603           41         878          692.10
        104          604           43         841          659.91
        105          605           41         938          692.10
        106          606           41         915          692.10
        107          607           45         960          630.58
        108          608           42         728          675.62
        109          609           41         940          692.10
        110          610           42         722          675.62
        111          611           41         961          692.10
        112          612           41         928          692.10
        113          613           43         961          659.91
        114          614           44         961          644.91
        115          615           43         961          659.91
        116          616           47         961          603.74
        117          617           42         961          675.62
        118          618           43         795          659.91
        119          619           43         780          659.91
        120          620           43         961          659.91
        121          621           41         941          692.10
        122          622           43         961          659.91
        123          623           42         932          675.62
        124          624           43         781          659.91
        125          625           44         961          644.91
        126          626           42         959          675.62
        127          627           40         897          709.40
        128          628           41         920          692.10
        129          629           42         958          675.62
        130          630           41         961          692.10
        131          631           43         961          659.91
        132          632           45         960          630.58
        133          633           42         740          675.62
        134          634           43         722          659.91
        135          635           42         829          675.62
        136          636           43         725          659.91
        137          637           47         961          603.74
        138          638           43         961          659.91
        139          639           42         775          675.62
        140          640           43         961          659.91
        141          641           43         803          659.91
        142          642           41         946          692.10
        143          643           41         934          692.10
        144          644           42         961          675.62
        145          645           41         842          692.10
        146          646           42         744          675.62
        147          647           42         961          675.62
        148          648           45         960          630.58
        149          649           43         915          659.91
        150          650           47         961          603.74
        151          651           41         950          692.10
        152          652           43         961          659.91
        153          653           43         763          659.91
        154          654           42         740          675.62
        155          655           42         896          675.62
        156          656           41         897          692.10
        157          657           41         867          692.10
        158          658           42         768          675.62
        159          659           41         877          692.10
        160          660           41         883          692.10
