Solution ID,f[1],f[2],f[3]
1157,94.0,300.0,293.627659574
1161,94.0,300.0,293.627659574
1163,94.0,300.0,293.627659574
1180,94.0,300.0,293.627659574
1181,94.0,300.0,293.627659574
1185,94.0,300.0,293.627659574
1201,94.0,300.0,293.627659574
1210,94.0,300.0,293.627659574
1214,94.0,300.0,293.627659574
1216,94.0,300.0,293.627659574
1220,94.0,300.0,293.627659574
1230,94.0,300.0,293.627659574
1238,94.0,300.0,293.627659574
1244,94.0,300.0,293.627659574
1245,94.0,300.0,293.627659574
1246,94.0,300.0,293.627659574
1247,94.0,300.0,293.627659574
1252,94.0,300.0,293.627659574
1257,94.0,300.0,293.627659574
1258,94.0,300.0,293.627659574
1259,94.0,300.0,293.627659574
1262,94.0,300.0,293.627659574
1264,94.0,300.0,293.627659574
1270,94.0,300.0,293.627659574
1277,94.0,300.0,293.627659574
1279,94.0,300.0,293.627659574
1287,94.0,300.0,293.627659574
1309,93.0,300.0,296.784946237
1314,94.0,300.0,293.627659574
1317,94.0,300.0,293.627659574
1322,94.0,300.0,293.627659574
1327,94.0,300.0,293.627659574
1329,94.0,300.0,293.627659574
1341,94.0,300.0,293.627659574
1354,94.0,300.0,293.627659574
1367,94.0,300.0,293.627659574
1377,94.0,300.0,293.627659574
1382,94.0,300.0,293.627659574
1385,94.0,300.0,293.627659574
1387,94.0,300.0,293.627659574
1388,94.0,300.0,293.627659574
1390,94.0,300.0,293.627659574
1396,94.0,300.0,293.627659574
1406,94.0,300.0,293.627659574
1407,94.0,300.0,293.627659574
1408,94.0,300.0,293.627659574
1421,94.0,300.0,293.627659574
1432,94.0,300.0,293.627659574
1433,94.0,300.0,293.627659574
1439,94.0,300.0,293.627659574
1449,94.0,300.0,293.627659574
1471,94.0,300.0,293.627659574
1473,94.0,300.0,293.627659574
1476,94.0,300.0,293.627659574
1488,94.0,300.0,293.627659574
1490,94.0,300.0,293.627659574
1493,94.0,300.0,293.627659574
1496,93.0,300.0,296.784946237
1498,94.0,300.0,293.627659574
1501,94.0,300.0,293.627659574
1507,94.0,300.0,293.627659574
1509,94.0,300.0,293.627659574
1510,94.0,300.0,293.627659574
1516,94.0,300.0,293.627659574
1523,94.0,300.0,293.627659574
1524,94.0,300.0,293.627659574
1526,94.0,300.0,293.627659574
1530,94.0,300.0,293.627659574
1545,94.0,300.0,293.627659574
1548,94.0,300.0,293.627659574
1550,94.0,300.0,293.627659574
1554,94.0,300.0,293.627659574
1566,94.0,300.0,293.627659574
1573,94.0,300.0,293.627659574
1579,94.0,300.0,293.627659574
1582,94.0,300.0,293.627659574
1604,94.0,300.0,293.627659574
1608,94.0,300.0,293.627659574
1620,94.0,300.0,293.627659574
1621,93.0,300.0,296.784946237
1623,94.0,300.0,293.627659574
1655,93.0,300.0,296.784946237
1671,94.0,300.0,293.627659574
1914,98.0,297.0,281.642857143
1945,99.0,294.0,278.797979798
2049,98.0,297.0,281.642857143
2069,94.0,300.0,293.627659574
2304,100.0,294.0,276.01
2645,94.0,300.0,293.627659574
3341,102.0,295.0,270.598039216
3704,102.0,295.0,270.598039216
4130,101.0,293.0,273.277227723
4538,96.0,299.0,287.510416667
4730,95.0,299.0,290.536842105
4918,98.0,297.0,281.642857143
4924,98.0,297.0,281.642857143
4935,103.0,296.0,267.970873786
5884,98.0,297.0,281.642857143
6057,98.0,297.0,281.642857143
6108,95.0,299.0,290.536842105
7769,96.0,299.0,287.510416667
8621,95.0,299.0,290.536842105
10655,100.0,294.0,276.01
11605,93.0,300.0,296.784946237
12041,96.0,299.0,287.510416667
12450,97.0,298.0,284.546391753
13334,97.0,298.0,284.546391753
14767,102.0,295.0,270.598039216
15746,93.0,300.0,296.784946237
16322,94.0,300.0,293.627659574
16462,104.0,299.0,265.394230769
17095,93.0,300.0,296.784946237
18065,95.0,299.0,290.536842105
18488,95.0,299.0,290.536842105
18967,93.0,300.0,296.784946237
19199,93.0,300.0,296.784946237
19729,93.0,300.0,296.784946237
19788,94.0,300.0,293.627659574
20091,93.0,300.0,296.784946237
20219,93.0,300.0,296.784946237
20616,94.0,300.0,293.627659574
20661,93.0,300.0,296.784946237
20728,95.0,299.0,290.536842105
20847,94.0,300.0,293.627659574
21092,93.0,300.0,296.784946237
21303,93.0,300.0,296.784946237
21421,96.0,299.0,287.510416667
21440,94.0,300.0,293.627659574
21566,93.0,300.0,296.784946237
21601,93.0,300.0,296.784946237
21651,93.0,300.0,296.784946237
21727,93.0,300.0,296.784946237
21843,93.0,300.0,296.784946237
21977,94.0,300.0,293.627659574
21979,93.0,300.0,296.784946237
22268,93.0,300.0,296.784946237
22322,94.0,300.0,293.627659574
22370,93.0,300.0,296.784946237
22722,94.0,300.0,293.627659574
22774,93.0,300.0,296.784946237
22898,93.0,300.0,296.784946237
22904,94.0,300.0,293.627659574
23020,94.0,300.0,293.627659574
23070,93.0,300.0,296.784946237
23085,94.0,300.0,293.627659574
23135,93.0,300.0,296.784946237
23188,93.0,300.0,296.784946237
23198,94.0,300.0,293.627659574
23303,93.0,300.0,296.784946237
23372,94.0,300.0,293.627659574
23380,96.0,299.0,287.510416667
23425,94.0,300.0,293.627659574
23475,94.0,300.0,293.627659574
23546,93.0,300.0,296.784946237
23608,94.0,300.0,293.627659574
23725,94.0,300.0,293.627659574
23775,94.0,300.0,293.627659574
23781,93.0,300.0,296.784946237
23842,93.0,300.0,296.784946237
23900,93.0,300.0,296.784946237
23903,94.0,300.0,293.627659574
23936,93.0,300.0,296.784946237
23960,94.0,300.0,293.627659574
24009,93.0,300.0,296.784946237
24071,94.0,300.0,293.627659574
24122,93.0,300.0,296.784946237
24130,94.0,300.0,293.627659574
24160,93.0,300.0,296.784946237
24206,93.0,300.0,296.784946237
24293,93.0,300.0,296.784946237
24309,94.0,300.0,293.627659574
24355,93.0,300.0,296.784946237
24363,94.0,300.0,293.627659574
24382,93.0,300.0,296.784946237
24429,92.0,300.0,300.010869565
24473,93.0,300.0,296.784946237
24533,94.0,300.0,293.627659574
24534,93.0,300.0,296.784946237
24588,93.0,300.0,296.784946237
24623,93.0,300.0,296.784946237
24650,94.0,300.0,293.627659574
24686,93.0,300.0,296.784946237
24709,94.0,300.0,293.627659574
24773,94.0,300.0,293.627659574
24810,93.0,300.0,296.784946237
24824,94.0,300.0,293.627659574
24891,94.0,300.0,293.627659574
24923,93.0,300.0,296.784946237
24945,94.0,300.0,293.627659574
24950,94.0,300.0,293.627659574
24955,94.0,300.0,293.627659574
24956,94.0,300.0,293.627659574
24959,94.0,300.0,293.627659574
24967,94.0,300.0,293.627659574
24970,94.0,300.0,293.627659574
24972,94.0,300.0,293.627659574
24976,94.0,300.0,293.627659574
24979,93.0,300.0,296.784946237
24983,94.0,300.0,293.627659574
24986,94.0,300.0,293.627659574
24993,94.0,300.0,293.627659574
24994,94.0,300.0,293.627659574
24996,94.0,300.0,293.627659574
25005,93.0,300.0,296.784946237
25008,93.0,300.0,296.784946237
