                          2016-07-23 21:48:23.659426
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment06/SBSBPP500_run6.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
        358          358           37         847          727.08
        359          359           37         838          727.08
        360         9615           38         787          707.95
        361         3868           36         916          747.28
        362          362           37         901          727.08
        363         6157           37         873          727.08
        364          364           36         921          747.28
        365         9043           37         905          727.08
        366          366           37         871          727.08
        367         4596           38         844          707.95
        368          560           37         928          727.08
        369         5449           36         949          747.28
        370         4883           38         781          707.95
        371        12497           36         935          747.28
        372        10966           38         808          707.95
        373          373           37         857          727.08
        374         2723           38         809          707.95
        375          375           37         904          727.08
        376          376           36         891          747.28
        377         9978           36         932          747.28
        378         7561           36         923          747.28
        379         5793           37         931          727.08
        380          536           38         766          707.95
        381          524           38         784          707.95
        382          382           37         863          727.08
        383          383           36         908          747.28
        384         8704           36         943          747.28
        385          385           37         856          727.08
        386          664           37         914          727.08
        387         8366           37         962          727.08
        388          608           38         792          707.95
        389         5658           36         965          747.28
        390          390           37         847          727.08
        391          391           37         895          727.08
        392         9742           36         941          747.28
        393         8080           38         755          707.95
        394          654           37         859          727.08
        395         3530           37         960          727.08
        396          396           37         882          727.08
        397         5297           38         770          707.95
        398        10447           38         805          707.95
        399         6520           37         960          727.08
        400          707           37         959          727.08
        401        10524           38         785          707.95
        402        11954           38         963          707.95
        403        11432           36         964          747.28
        404          723           37         932          727.08
        405          749           37         963          727.08
        406          406           37         915          727.08
        407          407           36         894          747.28
        408          408           37         838          727.08
        409          409           37         866          727.08
        410        10807           37         945          727.08
        411        12657           37         885          727.08
        412        11744           36         961          747.28
        413        11719           38         814          707.95
        414         3036           38         778          707.95
        415         8522           37         938          727.08
        416          660           37         946          727.08
        417         9325           38         782          707.95
        418         3972           36         957          747.28
        419          747           37         879          727.08
        420         3737           38         788          707.95
        421          610           37         968          727.08
        422         8860           38         790          707.95
        423          423           37         884          727.08
        424         6962           37         896          727.08
        425         2826           36         965          747.28
        426          426           37         887          727.08
        427          427           37         849          727.08
        428         8913           37         951          727.08
        429         9897           38         820          707.95
        430          430           37         866          727.08
        431        12709           37         915          727.08
        432        13328           37         947          727.08
        433         1035           37         967          727.08
        434          622           38         792          707.95
        435          602           37         905          727.08
        436         4388           38         784          707.95
        437        12683           38         806          707.95
        438          438           37         867          727.08
        439         6234           37         901          727.08
        440        13044           37         969          727.08
        441          441           37         894          727.08
        442        11617           38         813          707.95
        443          443           37         854          727.08
        444          444           36         877          747.28
        445          594           36         969          747.28
        446          635           36         886          747.28
        447          447           36         906          747.28
        448         4987           36         929          747.28
        449         9665           38         862          707.95
        450         7535           36         964          747.28
        451          451           36         887          747.28
        452          452           37         882          727.08
        453         9017           38         833          707.95
        454          454           37         878          727.08
        455         9870           36         948          747.28
        456        13279           37         864          727.08
        457         2231           37         803          727.08
        458         9433           37         957          727.08
        459          507           37         939          727.08
        460        10158           36         963          747.28
        461          461           37         881          727.08
        462          651           38         782          707.95
        463        13691           36         918          747.28
        464          464           37         923          727.08
        465         5582           37         967          727.08
        466         5168           37         955          727.08
        467         8285           38         801          707.95
        468          468           37         853          727.08
        469         1866           38         779          707.95
        470          470           36         859          747.28
        471          471           37         858          727.08
        472          711           37         879          727.08
        473          473           36         913          747.28
        474         9094           37         964          727.08
        475         8055           38         776          707.95
        476        13723           38         777          707.95
        477          477           37         940          727.08
        478          478           36         881          747.28
        479        12838           37         945          727.08
        480          480           37         897          727.08
        481        11640           38         784          707.95
        482         9121           38         774          707.95
        483        13436           37         882          727.08
        484         3115           38         805          707.95
        485        11485           38         774          707.95
        486         4333           36         956          747.28
        487          487           37         928          727.08
        488         6286           36         920          747.28
        489         8002           36         961          747.28
        490          681           37         943          727.08
        491         9199           36         949          747.28
        492        10133           36         917          747.28
        493        13247           38         814          707.95
        494        13097           37         804          727.08
        495         6365           37         962          727.08
        496          496           37         841          727.08
        497          497           37         865          727.08
        498        12007           38         788          707.95
        499         1736           36         958          747.28

There are currently  4 solutions in the Pareto Set:
  - Solution Number  131
  - Solution Number  6313
  - Solution Number  8080
  - Solution Number  10004


*******************************************************************************
                          2016-07-23 23:18:10.287791
