Solution ID,f[1],f[2],f[3]
18661,155.0,237.0,178.367741935
23872,242.0,169.0,114.243801653
23873,243.0,168.0,113.773662551
23876,141.0,258.0,196.078014184
23877,142.0,257.0,194.697183099
21837,168.0,214.0,164.56547619
23899,151.0,243.0,183.092715232
23900,152.0,243.0,181.888157895
23901,172.0,210.0,160.738372093
21870,62.0,517.0,445.919354839
25162,139.0,259.0,198.899280576
25164,138.0,260.0,200.34057971
25165,137.0,260.0,201.802919708
21975,236.0,175.0,117.148305085
21976,235.0,175.0,117.646808511
21977,234.0,175.0,118.14957265
21978,233.0,175.0,118.656652361
22028,181.0,205.0,152.745856354
22035,208.0,191.0,132.918269231
22038,207.0,189.0,133.560386473
22042,63.0,503.0,438.841269841
15913,146.0,255.0,189.363013699
22069,143.0,260.0,193.335664336
22070,144.0,258.0,191.993055556
22126,169.0,212.0,163.591715976
22145,190.0,201.0,145.510526316
22146,191.0,200.0,144.748691099
24855,256.0,172.0,107.99609375
20115,54.0,589.0,511.981481481
22167,211.0,188.0,131.028436019
22184,220.0,179.0,125.668181818
22185,221.0,179.0,125.099547511
22186,222.0,177.0,124.536036036
16051,58.0,557.0,476.672413793
22217,183.0,206.0,151.076502732
22218,184.0,206.0,150.255434783
22228,206.0,191.0,134.208737864
22241,178.0,207.0,155.320224719
5915,51.0,699.0,542.098039216
20297,126.0,295.0,219.420634921
20328,187.0,202.0,147.844919786
20338,224.0,182.0,123.424107143
20370,246.0,168.0,112.386178862
20373,58.0,557.0,476.672413793
20445,163.0,226.0,169.613496933
20446,164.0,226.0,168.579268293
