                          2016-07-24 07:22:44.898175
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment12/SBSBPP500_run12.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
        379         1754           85         327          328.46
        380          380           91         325          306.80
        381          381           89         326          313.70
        382        11268           89         327          313.70
        383        12182           89         327          313.70
        384        11915           90         326          310.21
        385          385           91         326          306.80
        386         9192           86         327          324.64
        387        11218           90         327          310.21
        388          557           90         325          310.21
        389         9141           90         327          310.21
        390        11298           86         327          324.64
        391          769           85         327          328.46
        392         5292           86         327          324.64
        393         2901           89         327          313.70
        394         6013           90         327          310.21
        395        10103           85         327          328.46
        396          396           90         326          310.21
        397         4226           86         327          324.64
        398         6122           86         327          324.64
        399         9660           87         327          320.91
        400          804           86         327          324.64
        401         7243           85         327          328.46
        402        12286           86         327          324.64
        403         8540           86         327          324.64
        404          715           86         327          324.64
        405        12311           86         327          324.64
        406         6697           84         327          332.37
        407         1307           85         327          328.46
        408        11142           90         326          310.21
        409         8725           85         327          328.46
        410          840           85         327          328.46
        411          725           85         327          328.46
        412         4565           85         327          328.46
        413          536           90         327          310.21
        414          414           89         326          313.70
        415         7971           85         327          328.46
        416        12233           85         327          328.46
        417          772           85         327          328.46
        418          811           89         326          313.70
        419        13274           87         327          320.91
        420          420           91         324          306.80
        421         6254           87         327          320.91
        422          727           86         327          324.64
        423          593           90         326          310.21
        424          424           91         325          306.80
        425        13222           85         327          328.46
        426          426           91         326          306.80
        427          427           89         327          313.70
        428        11662           85         327          328.46
        429         4459           91         326          306.80
        430         3135           91         326          306.80
        431          431           90         325          310.21
        432          432           89         325          313.70
        433        11115           90         327          310.21
        434         6670           89         327          313.70
        435        11532           87         327          320.91
        436          760           85         327          328.46
        437         8429           85         327          328.46
        438          438           88         327          317.26
        439          525           85         327          328.46
        440         9919           90         327          310.21
        441        12463           86         327          324.64
        442          442           88         327          317.26
        443         5705           86         327          324.64
        444         6510           85         327          328.46
        445          445           90         325          310.21
        446         3077           88         326          317.26
        447          447           89         325          313.70
        448          448           92         325          303.47
        449         8150           85         327          328.46
        450          450           88         327          317.26
        451        13613           86         327          324.64
        452          672           88         327          317.26
        453         2276           88         327          317.26
        454        10259           90         327          310.21
        455          737           85         327          328.46
        456         6723           85         327          328.46
        457        10909           90         327          310.21
        458        13143           89         326          313.70
        459         8616           85         327          328.46
        460         8695           86         327          324.64
        461          611           86         327          324.64
        462         7919           86         327          324.64
        463          892           92         326          303.47
        464          464           88         327          317.26
        465        11990           91         326          306.80
        466          466           91         326          306.80
        467          467           90         327          310.21
        468          468           91         326          306.80
        469          469           91         326          306.80
        470          470           92         323          303.47
        471          838           85         327          328.46
        472        12599           85         327          328.46
        473         5136           86         327          324.64
        474          750           85         327          328.46
        475          757           90         325          310.21
        476          476           90         326          310.21
        477        13041           87         327          320.91
        478         2770           90         327          310.21
        479        12495           89         327          313.70
        480          718           91         327          306.80
        481         6534           86         327          324.64
        482         5031           89         325          313.70
        483         8592           88         327          317.26
        484         8125           91         327          306.80
        485        10957           87         327          320.91
        486          486           88         327          317.26
        487          746           88         327          317.26
        488        12859           86         327          324.64
        489         7139           85         327          328.46
        490         8749           89         326          313.70
        491         8645           86         327          324.64
        492          575           86         327          324.64
        493        11158           89         327          313.70
        494         3264           86         327          324.64
        495          495           89         326          313.70
        496        12831           89         327          313.70
        497        10801           87         327          320.91
        498        13817           90         327          310.21
        499        13586           85         327          328.46

There are currently  279 solutions in the Pareto Set:
  - Solution Number  104
  - Solution Number  125
  - Solution Number  168
  - Solution Number  214
  - Solution Number  257
  - Solution Number  259
  - Solution Number  348
  - Solution Number  470
  - Solution Number  949
  - Solution Number  977
  - Solution Number  1003
  - Solution Number  1025
  - Solution Number  1107
  - Solution Number  1131
  - Solution Number  1159
  - Solution Number  1237
  - Solution Number  1263
  - Solution Number  1307
  - Solution Number  1339
  - Solution Number  1367
  - Solution Number  1393
  - Solution Number  1419
  - Solution Number  1445
  - Solution Number  1471
  - Solution Number  1547
  - Solution Number  1575
  - Solution Number  1596
  - Solution Number  1652
  - Solution Number  1678
  - Solution Number  1705
  - Solution Number  1729
  - Solution Number  1754
  - Solution Number  1782
  - Solution Number  1861
  - Solution Number  1884
  - Solution Number  1909
  - Solution Number  1930
  - Solution Number  2121
  - Solution Number  2195
  - Solution Number  2225
  - Solution Number  2297
  - Solution Number  2325
  - Solution Number  2354
  - Solution Number  2380
  - Solution Number  2407
  - Solution Number  2430
  - Solution Number  2456
  - Solution Number  2511
  - Solution Number  2536
  - Solution Number  2588
  - Solution Number  2611
  - Solution Number  2952
  - Solution Number  2975
  - Solution Number  3003
  - Solution Number  3056
  - Solution Number  3107
  - Solution Number  3155
  - Solution Number  3187
  - Solution Number  3207
  - Solution Number  3264
  - Solution Number  3290
  - Solution Number  3307
  - Solution Number  3420
  - Solution Number  3469
  - Solution Number  3499
  - Solution Number  3523
  - Solution Number  3601
  - Solution Number  3655
  - Solution Number  3678
  - Solution Number  3733
  - Solution Number  3782
  - Solution Number  3837
  - Solution Number  3887
  - Solution Number  3993
  - Solution Number  4034
  - Solution Number  4083
  - Solution Number  4226
  - Solution Number  4253
  - Solution Number  4279
  - Solution Number  4328
  - Solution Number  4354
  - Solution Number  4408
  - Solution Number  4433
  - Solution Number  4509
  - Solution Number  4537
  - Solution Number  4565
  - Solution Number  4616
  - Solution Number  4637
  - Solution Number  4693
  - Solution Number  4721
  - Solution Number  4772
  - Solution Number  4799
  - Solution Number  4825
  - Solution Number  4875
  - Solution Number  4896
  - Solution Number  5003
  - Solution Number  5050
  - Solution Number  5108
  - Solution Number  5136
  - Solution Number  5186
  - Solution Number  5239
  - Solution Number  5264
  - Solution Number  5292
  - Solution Number  5392
  - Solution Number  5421
  - Solution Number  5475
  - Solution Number  5525
  - Solution Number  5553
  - Solution Number  5579
  - Solution Number  5629
  - Solution Number  5705
  - Solution Number  5787
  - Solution Number  5839
  - Solution Number  5864
  - Solution Number  5908
  - Solution Number  5963
  - Solution Number  6039
  - Solution Number  6072
  - Solution Number  6098
  - Solution Number  6122
  - Solution Number  6176
  - Solution Number  6203
  - Solution Number  6279
  - Solution Number  6332
  - Solution Number  6349
  - Solution Number  6382
  - Solution Number  6409
  - Solution Number  6463
  - Solution Number  6487
  - Solution Number  6510
  - Solution Number  6534
  - Solution Number  6697
  - Solution Number  6723
  - Solution Number  6853
  - Solution Number  6898
  - Solution Number  6953
  - Solution Number  6981
  - Solution Number  7058
  - Solution Number  7139
  - Solution Number  7243
  - Solution Number  7267
  - Solution Number  7294
  - Solution Number  7395
  - Solution Number  7417
  - Solution Number  7450
  - Solution Number  7475
  - Solution Number  7501
  - Solution Number  7520
  - Solution Number  7551
  - Solution Number  7630
  - Solution Number  7657
  - Solution Number  7685
  - Solution Number  7708
  - Solution Number  7737
  - Solution Number  7758
  - Solution Number  7788
  - Solution Number  7815
  - Solution Number  7841
  - Solution Number  7919
  - Solution Number  7944
  - Solution Number  7971
  - Solution Number  7995
  - Solution Number  8023
  - Solution Number  8049
  - Solution Number  8062
  - Solution Number  8150
  - Solution Number  8202
  - Solution Number  8282
  - Solution Number  8333
  - Solution Number  8429
  - Solution Number  8489
  - Solution Number  8540
  - Solution Number  8616
  - Solution Number  8645
  - Solution Number  8695
  - Solution Number  8725
  - Solution Number  8776
  - Solution Number  8797
  - Solution Number  8854
  - Solution Number  8876
  - Solution Number  8906
  - Solution Number  8932
  - Solution Number  8954
  - Solution Number  9010
  - Solution Number  9089
  - Solution Number  9166
  - Solution Number  9192
  - Solution Number  9244
  - Solution Number  9265
  - Solution Number  9287
  - Solution Number  9349
  - Solution Number  9425
  - Solution Number  9453
  - Solution Number  9504
  - Solution Number  9531
  - Solution Number  9582
  - Solution Number  9635
  - Solution Number  9686
  - Solution Number  9738
  - Solution Number  9866
  - Solution Number  9894
  - Solution Number  9973
  - Solution Number  9999
  - Solution Number  10023
  - Solution Number  10051
  - Solution Number  10103
  - Solution Number  10123
  - Solution Number  10152
  - Solution Number  10181
  - Solution Number  10195
  - Solution Number  10331
  - Solution Number  10362
  - Solution Number  10412
  - Solution Number  10486
  - Solution Number  10539
  - Solution Number  10597
  - Solution Number  10623
  - Solution Number  10649
  - Solution Number  10675
  - Solution Number  10723
  - Solution Number  10751
  - Solution Number  10778
  - Solution Number  10852
  - Solution Number  10882
  - Solution Number  10982
  - Solution Number  11008
  - Solution Number  11195
  - Solution Number  11298
  - Solution Number  11325
  - Solution Number  11349
  - Solution Number  11371
  - Solution Number  11402
  - Solution Number  11455
  - Solution Number  11501
  - Solution Number  11662
  - Solution Number  11712
  - Solution Number  11792
  - Solution Number  11868
  - Solution Number  11894
  - Solution Number  12026
  - Solution Number  12079
  - Solution Number  12129
  - Solution Number  12233
  - Solution Number  12258
  - Solution Number  12286
  - Solution Number  12311
  - Solution Number  12339
  - Solution Number  12365
  - Solution Number  12391
  - Solution Number  12411
  - Solution Number  12463
  - Solution Number  12521
  - Solution Number  12547
  - Solution Number  12599
  - Solution Number  12625
  - Solution Number  12649
  - Solution Number  12700
  - Solution Number  12807
  - Solution Number  12859
  - Solution Number  12910
  - Solution Number  12936
  - Solution Number  12962
  - Solution Number  13115
  - Solution Number  13168
  - Solution Number  13196
  - Solution Number  13222
  - Solution Number  13326
  - Solution Number  13353
  - Solution Number  13372
  - Solution Number  13431
  - Solution Number  13448
  - Solution Number  13535
  - Solution Number  13560
  - Solution Number  13586
  - Solution Number  13613
  - Solution Number  13637
  - Solution Number  13662
  - Solution Number  13687
  - Solution Number  13715


*******************************************************************************
                          2016-07-24 09:01:00.318997
