                          2016-07-24 04:15:08.000822
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment10/SBSBPP500_run10.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
        223          223           59         607          479.31
        224          224           58         632          487.57
        225          225           59         607          479.31
        226        13327           58         643          487.57
        227         9095           59         647          479.31
        228          228           58         648          487.57
        229          229           59         598          479.31
        230          230           59         595          479.31
        231         8858           58         738          487.57
        232          598           58         798          487.57
        233         3300           59         727          479.31
        234         1662           58         660          487.57
        235         1997           61         524          463.59
        236          544           59         625          479.31
        237        11777           62         573          456.11
        238          616           58         583          487.57
        239         9151           59         708          479.31
        240         1974           62         560          456.11
        241         5300           62         546          456.11
        242          242           58         609          487.57
        243        11231           62         554          456.11
        244          244           59         607          479.31
        245         5588           61         634          463.59
        246        11439           58         630          487.57
        247        13491           60         620          471.32
        248         1299           59         757          479.31
        249         9592           61         573          463.59
        250          250           58         597          487.57
        251          251           59         620          479.31
        252         6290           62         573          456.11
        253         2567           59         625          479.31
        254         2154           58         675          487.57
        255        10373           59         726          479.31
        256        10137           58         650          487.57
        257          630           58         596          487.57
        258          258           58         623          487.57
        259          592           58         707          487.57
        260         8886           58         704          487.57
        261          582           58         677          487.57
        262          540           59         649          479.31
        263         6467           60         547          471.32
        264         2599           61         553          463.59
        265        13094           58         671          487.57
        266         9749           62         531          456.11
        267          591           58         707          487.57
        268         9046           59         737          479.31
        269          269           60         589          471.32
        270        13623           58         662          487.57
        271        10994           61         526          463.59
        272          272           58         618          487.57
        273          508           59         604          479.31
        274         9669           62         568          456.11
        275         7226           58         750          487.57
        276         3609           59         725          479.31
        277        12632           61         571          463.59
        278         8469           62         559          456.11
        279         2936           59         682          479.31
        280          280           58         625          487.57
        281        11847           58         611          487.57
        282         9203           59         708          479.31
        283         4757           58         625          487.57
        284          284           58         601          487.57
        285         6940           58         728          487.57
        286          286           60         594          471.32
        287         3401           62         530          456.11
        288         5505           62         560          456.11
        289          536           59         742          479.31
        290          551           59         636          479.31
        291          291           59         591          479.31
        292         2963           58         722          487.57
        293        10710           61         530          463.59
        294        10940           58         761          487.57
        295          617           61         524          463.59
        296          296           59         603          479.31
        297         5407           60         585          471.32
        298          298           59         606          479.31
        299        11408           58         793          487.57
        300         1949           59         696          479.31
        301         8942           60         542          471.32
        302          302           59         631          479.31
        303        11488           59         621          479.31
        304        11803           58         654          487.57
        305        11283           62         530          456.11
        306        12531           61         739          463.59
        307          307           59         631          479.31
        308         9722           61         551          463.59
        309         2104           58         659          487.57
        310         5563           59         697          479.31
        311         9825           58         680          487.57
        312         8215           58         693          487.57
        313          313           58         617          487.57
        314         5998           59         710          479.31
        315         6395           63         540          448.87
        316          316           59         629          479.31
        317         9280           59         698          479.31
        318         6447           59         846          479.31
        319         4705           61         557          463.59
        320        12114           59         682          479.31
        321        10008           61         546          463.59
        322        10471           62         584          456.11
        323          323           59         681          479.31
        324        13309           58         686          487.57
        325          594           58         707          487.57
        326         1116           62         565          456.11
        327         6967           61         538          463.59
        328          328           59         589          479.31
        329         7773           62         551          456.11
        330          330           58         605          487.57
        331          599           58         722          487.57
        332          610           62         584          456.11
        333          333           58         588          487.57
        334         7668           63         538          448.87
        335         8526           58         682          487.57
        336         6675           58         746          487.57
        337        12739           62         532          456.11
        338         8837           59         659          479.31
        339         4913           58         837          487.57
        340        11874           58         720          487.57
        341        12761           61         616          463.59
        342        13384           58         652          487.57
        343         3248           62         571          456.11
        344          344           59         586          479.31
        345          345           58         616          487.57
        346          346           59         629          479.31
        347         5146           60         528          471.32
        348         5086           59         664          479.31
        349         9904           58         677          487.57
        350          350           59         580          479.31
        351         2807           58         680          487.57
        352          352           59         627          479.31
        353         3557           58         678          487.57
        354         3689           58         669          487.57
        355         5017           58         730          487.57
        356          356           58         623          487.57
        357          357           59         604          479.31
        358        11463           58         751          487.57
        359         1167           61         562          463.59
        360         4099           58         705          487.57
        361        10815           61         573          463.59
        362         8163           58         676          487.57
        363         1818           58         658          487.57
        364         3587           58         683          487.57
        365         4390           58         752          487.57
        366         5482           61         534          463.59
        367        12479           62         704          456.11
        368          577           58         583          487.57
        369          369           59         616          479.31
        370         5456           58         635          487.57
        371        11933           60         545          471.32
        372         4653           59         689          479.31
        373        11959           59         592          479.31
        374         8447           61         629          463.59
        375        10867           59         718          479.31
        376          376           59         628          479.31
        377         3741           59         615          479.31
        378        12219           59         668          479.31
        379         2494           58         684          487.57
        380         1217           58         714          487.57
        381        13567           62         561          456.11
        382          382           59         616          479.31
        383          383           58         646          487.57
        384          562           62         537          456.11
        385        13181           58         668          487.57
        386         7539           62         561          456.11
        387        10085           61         532          463.59
        388         6187           58         882          487.57
        389         9434           62         561          456.11
        390          390           59         580          479.31
        391        11621           58         751          487.57
        392         8267           61         531          463.59
        393         6524           61         559          463.59
        394         9125           59         711          479.31
        395         7875           59         714          479.31
        396         7487           58         610          487.57
        397        13025           58         681          487.57
        398         8995           58         678          487.57
        399         6803           59         651          479.31
        400         9359           61         538          463.59
        401         9332           58         700          487.57
        402         9696           59         645          479.31
        403          403           59         677          479.31
        404          404           59         622          479.31
        405        12886           58         677          487.57
        406          406           59         626          479.31
        407         7712           62         541          456.11
        408          408           59         615          479.31
        409        10528           58         748          487.57
        410          410           59         630          479.31
        411        11075           60         537          471.32
        412         7511           59         719          479.31
        413         7044           58         748          487.57
        414        13155           58         640          487.57
        415          415           59         608          479.31
        416          416           58         595          487.57
        417          417           58         638          487.57
        418        11387           62         570          456.11
        419          419           59         619          479.31
        420         7016           62         541          456.11
        421         2125           59         714          479.31
        422          422           59         654          479.31
        423         7120           62         585          456.11
        424        13259           58         676          487.57
        425          425           60         601          471.32
        426          426           60         619          471.32
        427         2753           62         585          456.11
        428        13073           58         613          487.57
        429          429           59         629          479.31
        430        10659           61         552          463.59
        431         4496           62         531          456.11
        432         6783           59         561          479.31
        433          433           59         643          479.31
        434         6654           58         677          487.57
        435         7688           62         643          456.11
        436          436           59         602          479.31
        437         5329           58         751          487.57
        438         8059           61         541          463.59
        439         9254           61         547          463.59
        440          947           58         595          487.57
        441          441           58         600          487.57
        442          442           58         607          487.57
        443        11906           58         624          487.57
        444        12137           58         664          487.57
        445          445           59         650          479.31
        446        11698           61         599          463.59
        447        12421           61         547          463.59
        448         1557           59         671          479.31
        449          700           62         549          456.11
        450        12504           61         576          463.59
        451          550           58         735          487.57
        452        10425           62         560          456.11
        453         5274           58         804          487.57
        454        10554           58         737          487.57
        455         4416           58         747          487.57
        456          456           59         622          479.31
        457        10164           58         770          487.57
        458        10604           58         673          487.57
        459         9176           59         801          479.31
        460        11646           58         714          487.57
        461          561           62         571          456.11
        462         6707           59         600          479.31
        463         8969           59         787          479.31
        464        11543           58         632          487.57
        465          465           58         606          487.57
        466          538           63         532          448.87
        467          524           58         674          487.57
        468         9617           61         536          463.59
        469         1890           61         536          463.59
        470         9485           62         547          456.11
        471         9513           62         543          456.11
        472         1428           59         676          479.31
        473          473           58         621          487.57
        474         4078           58         672          487.57
        475          475           58         624          487.57
        476        12297           59         676          479.31
        477        12388           61         526          463.59
        478         4133           59         649          479.31
        479          479           58         620          487.57
        480         1689           61         524          463.59
        481         9853           58         687          487.57
        482          482           58         636          487.57
        483         8630           62         536          456.11
        484        10185           59         729          479.31
        485          485           59         634          479.31
        486          486           59         616          479.31
        487        13233           59         632          479.31
        488        12581           62         589          456.11
        489         4809           58         637          487.57
        490          490           58         594          487.57
        491        12605           58         689          487.57
        492          492           59         592          479.31
        493         9643           62         547          456.11
        494        13204           58         702          487.57
        495        10893           62         549          456.11
        496          496           58         603          487.57
        497        12557           61         523          463.59
        498         7201           59         671          479.31
        499         6158           58         783          487.57

There are currently  6 solutions in the Pareto Set:
  - Solution Number  372
  - Solution Number  4208
  - Solution Number  5146
  - Solution Number  6731
  - Solution Number  6783
  - Solution Number  12557


*******************************************************************************
                          2016-07-24 05:51:42.866822
