                          2016-07-24 09:01:00.444010
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment13/SBSBPP500_run13.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
        113        13474           72         404          376.62
        114         5906           71         404          381.93
        115        12459           74         404          366.45
        116         3777           72         404          376.62
        117         3985           74         402          366.45
        118         7906           71         404          381.93
        119         3956           74         404          366.45
        120         3460           72         404          376.62
        121        12872           71         404          381.93
        122        12097           71         404          381.93
        123          993           74         404          366.45
        124          580           73         404          371.47
        125        13130           73         404          371.47
        126          710           74         404          366.45
        127         5849           71         404          381.93
        128         7573           72         404          376.62
        129        11808           71         404          381.93
        130         9313           71         404          381.93
        131         1056           72         404          376.62
        132        12799           72         404          376.62
        133        11390           75         404          361.56
        134         7313           71         404          381.93
        135          936           71         404          381.93
        136         5621           70         404          387.39
        137         2944           72         404          376.62
        138          525           76         404          356.80
        139         7098           72         404          376.62
        140         9235           74         404          366.45
        141         8689           73         404          371.47
        142         7644           71         404          381.93
        143          143           73         404          371.47
        144        10405           72         404          376.62
        145          939           71         404          381.93
        146         3725           75         403          361.56
        147        11106           75         402          361.56
        148        11491           74         403          366.45
        149        12840           71         404          381.93
        150         6220           73         404          371.47
        151        11473           72         404          376.62
        152          872           72         404          376.62
        153        12067           71         404          381.93
        154          154           75         402          361.56
        155        12642           72         404          376.62
        156          508           76         404          356.80
        157        13917           71         404          381.93
        158         6736           71         404          381.93
        159          583           72         404          376.62
        160          736           75         404          361.56
        161         4809           74         404          366.45
        162          999           72         404          376.62
        163         5804           72         404          376.62
        164          861           72         404          376.62
        165         9181           71         404          381.93
        166          166           76         404          356.80
        167        13056           74         404          366.45
        168         3802           71         404          381.93
        169          923           71         404          381.93
        170          985           74         403          366.45
        171        14072           73         403          371.47
        172        13734           72         404          376.62
        173        10483           71         404          381.93
        174         1016           72         404          376.62
        175         4271           71         404          381.93
        176          176           75         402          361.56
        177        12018           73         404          371.47
        178         2555           71         404          381.93
        179         1696           75         404          361.56
        180          180           73         404          371.47
        181          506           76         404          356.80
        182         1717           74         403          366.45
        183        13344           73         404          371.47
        184        12034           71         404          381.93
        185          984           74         403          366.45
        186          793           73         404          371.47
        187          744           73         404          371.47
        188         7469           75         404          361.56
        189         4556           71         404          381.93
        190          190           76         403          356.80
        191          191           75         400          361.56
        192        11909           71         404          381.93
        193        11701           71         404          381.93
        194         6967           74         403          366.45
        195         1148           72         404          376.62
        196         8767           73         404          371.47
        197        10120           74         404          366.45
        198         3325           75         401          361.56
        199         8847           72         403          376.62
        200        13785           73         404          371.47
        201          855           74         399          366.45
        202         7129           75         404          361.56
        203         5745           72         404          376.62
        204        12981           71         404          381.93
        205        13240           72         404          376.62
        206        13526           73         404          371.47
        207          733           75         404          361.56
        208          636           74         401          366.45
        209        11005           73         404          371.47
        210         4843           74         404          366.45
        211          706           72         404          376.62
        212        11317           73         404          371.47
        213         1055           72         404          376.62
        214         1028           72         404          376.62
        215         1070           73         404          371.47
        216          629           71         404          381.93
        217         1072           73         404          371.47
        218         5724           72         404          376.62
        219        11525           71         404          381.93
        220        12663           74         403          366.45
        221        13156           76         404          356.80
        222        13265           70         404          387.39
        223         7802           73         404          371.47
        224        10924           75         403          361.56
        225          975           75         404          361.56
        226          226           74         402          366.45
        227        13865           75         404          361.56
        228         1437           74         404          366.45
        229         1081           72         403          376.62
        230         9107           71         404          381.93
        231         6559           71         404          381.93
        232         8898           71         404          381.93
        233         1020           75         403          361.56
        234          856           71         404          381.93
        235         2265           73         404          371.47
        236          236           75         402          361.56
        237          788           72         404          376.62
        238         9835           72         404          376.62
        239        11623           72         404          376.62
        240        13683           72         404          376.62
        241          241           74         402          366.45
        242          242           75         401          361.56
        243          533           76         404          356.80
        244         8352           73         404          371.47
        245         8634           72         404          376.62
        246         6064           75         404          361.56
        247         5466           74         404          366.45
        248        12565           75         403          361.56
        249          249           74         403          366.45
        250          250           73         403          371.47
        251          913           75         401          361.56
        252          878           72         404          376.62
        253          253           75         403          361.56
        254        13572           75         403          361.56
        255         5377           71         404          381.93
        256         3126           72         404          376.62
        257         1054           72         404          376.62
        258          824           71         404          381.93
        259        11575           72         404          376.62
        260        12331           73         404          371.47
        261         1093           71         404          381.93
        262          831           74         403          366.45
        263         2970           71         404          381.93
        264          553           72         404          376.62
        265         8969           71         404          381.93
        266         9627           71         404          381.93
        267        10017           75         404          361.56
        268         7076           72         404          376.62
        269        13416           71         404          381.93
        270         1004           76         400          356.80
        271          517           71         404          381.93
        272          272           73         403          371.47
        273        13317           73         404          371.47
        274         4089           74         403          366.45
        275        12123           75         401          361.56
        276        13990           74         404          366.45
        277          858           72         404          376.62
        278         1075           72         404          376.62
        279         5067           71         404          381.93
        280         5596           70         404          387.39
        281          281           74         402          366.45
        282         5571           75         404          361.56
        283          871           72         404          376.62
        284         9338           71         404          381.93
        285          285           75         400          361.56
        286        14018           75         404          361.56
        287         9757           74         403          366.45
        288         7703           75         404          361.56
        289          996           73         404          371.47
        290        10537           72         404          376.62
        291          542           72         404          376.62
        292         1025           75         401          361.56
        293         1079           71         404          381.93
        294        12539           71         404          381.93
        295          295           74         402          366.45
        296          658           72         404          376.62
        297         1645           74         404          366.45
        298        11603           72         404          376.62
        299        12508           72         404          376.62
        300         2111           72         404          376.62
        301         4998           75         401          361.56
        302         7494           71         404          381.93
        303        11337           74         403          366.45
        304         1590           72         404          376.62
        305          305           74         403          366.45
        306         5308           73         404          371.47
        307          528           72         404          376.62
        308         5986           73         404          371.47
        309         7625           72         404          376.62
        310          982           75         404          361.56
        311         8403           74         404          366.45
        312          532           71         404          381.93
        313          313           76         402          356.80
        314        12269           72         404          376.62
        315          869           72         404          376.62
        316          316           76         402          356.80
        317         3098           72         404          376.62
        318          318           75         404          361.56
        319         7287           75         403          361.56
        320         9705           71         404          381.93
        321          321           75         404          361.56
        322         2654           71         404          381.93
        323         8171           73         404          371.47
        324          324           74         402          366.45
        325          863           75         402          361.56
        326          535           76         404          356.80
        327         7001           71         404          381.93
        328          640           71         404          381.93
        329        11967           71         404          381.93
        330        13449           72         404          376.62
        331         1045           74         404          366.45
        332          830           72         404          376.62
        333        11080           72         404          376.62
        334          681           75         402          361.56
        335         8271           72         404          376.62
        336        10641           72         404          376.62
        337         6375           74         404          366.45
        338        12382           74         403          366.45
        339         3283           74         402          366.45
        340          340           74         400          366.45
        341         4346           71         404          381.93
        342        10797           71         404          381.93
        343         3385           72         404          376.62
        344         3153           75         404          361.56
        345          738           75         404          361.56
        346         3201           73         404          371.47
        347          826           74         403          366.45
        348        11758           72         404          376.62
        349         4503           70         404          387.39
        350         3646           71         404          381.93
        351        13605           71         404          381.93
        352          352           75         402          361.56
        353         4659           73         404          371.47
        354         8248           71         404          381.93
        355        14097           74         403          366.45
        356         6915           71         404          381.93
        357          750           71         404          381.93
        358          358           75         403          361.56
        359        10251           73         404          371.47
        360        10560           72         404          376.62
        361         2840           72         404          376.62
        362          799           73         404          371.47
        363         9207           72         404          376.62
        364        13082           72         404          376.62
        365         1026           75         401          361.56
        366         1002           76         401          356.80
        367         1039           76         403          356.80
        368          368           76         403          356.80
        369        11181           74         404          366.45
        370        12770           72         404          376.62
        371          547           73         404          371.47
        372          372           75         402          361.56
        373        10823           75         404          361.56
        374         6607           75         402          361.56
        375         9653           76         404          356.80
        376        11134           73         404          371.47
        377          377           75         402          361.56
        378          537           72         404          376.62
        379         3672           71         404          381.93
        380        10504           76         403          356.80
        381         1383           74         403          366.45
        382        11257           71         404          381.93
        383          383           73         404          371.47
        384        11731           72         404          376.62
        385         2892           72         404          376.62
        386         3491           75         401          361.56
        387        13813           72         404          376.62
        388        12251           73         404          371.47
        389         1040           72         404          376.62
        390         5206           71         404          381.93
        391         6115           74         404          366.45
        392         7052           75         404          361.56
        393         9053           71         404          381.93
        394         8223           71         404          381.93
        395          395           74         404          366.45
        396        12408           74         402          366.45
        397         9287           75         402          361.56
        398          539           75         403          361.56
        399         6195           73         404          371.47
        400         4632           72         404          376.62
        401         2759           74         404          366.45
        402          402           75         404          361.56
        403        13215           74         404          366.45
        404          819           74         403          366.45
        405         7859           73         404          371.47
        406          783           71         404          381.93
        407         5931           71         404          381.93
        408         8327           75         404          361.56
        409        13549           72         404          376.62
        410         9679           72         404          376.62
        411        13939           75         403          361.56
        412         7881           73         404          371.47
        413          413           73         404          371.47
        414         1027           72         404          376.62
        415          519           72         404          376.62
        416        10693           73         404          371.47
        417          748           72         404          376.62
        418         9938           72         404          376.62
        419          419           73         404          371.47
        420         9802           72         404          376.62
        421        12615           74         402          366.45
        422        13396           72         404          376.62
        423        10769           73         404          371.47
        424        10042           71         404          381.93
        425        10328           74         402          366.45
        426         6350           74         404          366.45
        427          427           74         404          366.45
        428         5153           75         402          361.56
        429          429           75         400          361.56
        430         8050           75         402          361.56
        431        10587           74         404          366.45
        432        13289           72         404          376.62
        433        10744           75         404          361.56
        434          549           72         404          376.62
        435        12927           74         402          366.45
        436          436           74         401          366.45
        437        13028           71         404          381.93
        438         4787           71         404          381.93
        439        10979           72         404          376.62
        440          859           72         404          376.62
        441          441           75         402          361.56
        442          957           72         404          376.62
        443         4962           71         404          381.93
        444          444           76         403          356.80
        445        13759           71         404          381.93
        446          520           72         404          376.62
        447         1012           74         404          366.45
        448         1050           73         404          371.47
        449        10224           75         404          361.56
        450         8742           72         404          376.62
        451          451           73         403          371.47
        452        12434           71         404          381.93
        453        12357           74         400          366.45
        454        10953           72         404          376.62
        455        13709           72         403          376.62
        456         2135           72         404          376.62
        457        12175           72         404          376.62
        458          458           73         404          371.47
        459          632           74         402          366.45
        460        10431           72         404          376.62
        461          814           71         404          381.93
        462        11212           71         404          381.93
        463          463           75         404          361.56
        464          464           73         404          371.47
        465          991           74         404          366.45
        466          466           75         404          361.56
        467        11285           72         404          376.62
        468         1094           72         404          376.62
        469         9260           72         404          376.62
        470        12715           75         402          361.56
        471         9991           71         404          381.93
        472          545           75         403          361.56
        473          473           74         403          366.45
        474         8296           73         403          371.47
        475         9962           72         404          376.62
        476        11939           75         404          361.56
        477         5024           74         404          366.45
        478         1007           72         404          376.62
        479         2393           72         404          376.62
        480        12227           74         404          366.45
        481        11433           71         404          381.93
        482         4583           71         404          381.93
        483        10173           71         404          381.93
        484          484           75         403          361.56
        485         1983           71         404          381.93
        486          638           71         404          381.93
        487         1092           71         404          381.93
        488         4007           72         404          376.62
        489        12747           75         404          361.56
        490         7520           74         404          366.45
        491         1463           72         404          376.62
        492         7208           73         404          371.47
        493        11654           72         404          376.62
        494          970           74         403          366.45
        495         6169           71         404          381.93
        496         2212           72         404          376.62
        497        10353           72         404          376.62
        498         3405           73         404          371.47
        499          499           75         402          361.56

There are currently  155 solutions in the Pareto Set:
  - Solution Number  68
  - Solution Number  88
  - Solution Number  111
  - Solution Number  118
  - Solution Number  146
  - Solution Number  148
  - Solution Number  178
  - Solution Number  304
  - Solution Number  452
  - Solution Number  476
  - Solution Number  481
  - Solution Number  493
  - Solution Number  1176
  - Solution Number  1198
  - Solution Number  1225
  - Solution Number  1359
  - Solution Number  1411
  - Solution Number  1512
  - Solution Number  1796
  - Solution Number  1825
  - Solution Number  1849
  - Solution Number  1983
  - Solution Number  2007
  - Solution Number  2424
  - Solution Number  2450
  - Solution Number  2503
  - Solution Number  2555
  - Solution Number  2654
  - Solution Number  2788
  - Solution Number  2813
  - Solution Number  2970
  - Solution Number  3075
  - Solution Number  3309
  - Solution Number  3646
  - Solution Number  3672
  - Solution Number  3698
  - Solution Number  3802
  - Solution Number  3924
  - Solution Number  4141
  - Solution Number  4271
  - Solution Number  4294
  - Solution Number  4346
  - Solution Number  4418
  - Solution Number  4450
  - Solution Number  4503
  - Solution Number  4556
  - Solution Number  4583
  - Solution Number  4607
  - Solution Number  4787
  - Solution Number  4869
  - Solution Number  4962
  - Solution Number  5050
  - Solution Number  5067
  - Solution Number  5176
  - Solution Number  5206
  - Solution Number  5233
  - Solution Number  5337
  - Solution Number  5377
  - Solution Number  5415
  - Solution Number  5491
  - Solution Number  5510
  - Solution Number  5596
  - Solution Number  5621
  - Solution Number  5830
  - Solution Number  5849
  - Solution Number  5906
  - Solution Number  5931
  - Solution Number  6010
  - Solution Number  6039
  - Solution Number  6089
  - Solution Number  6169
  - Solution Number  6234
  - Solution Number  6267
  - Solution Number  6529
  - Solution Number  6559
  - Solution Number  6660
  - Solution Number  6689
  - Solution Number  6736
  - Solution Number  6845
  - Solution Number  6868
  - Solution Number  6915
  - Solution Number  7001
  - Solution Number  7157
  - Solution Number  7313
  - Solution Number  7388
  - Solution Number  7494
  - Solution Number  7644
  - Solution Number  7753
  - Solution Number  7906
  - Solution Number  7961
  - Solution Number  8092
  - Solution Number  8223
  - Solution Number  8248
  - Solution Number  8612
  - Solution Number  8847
  - Solution Number  8867
  - Solution Number  8898
  - Solution Number  8969
  - Solution Number  9026
  - Solution Number  9053
  - Solution Number  9073
  - Solution Number  9107
  - Solution Number  9159
  - Solution Number  9181
  - Solution Number  9313
  - Solution Number  9338
  - Solution Number  9496
  - Solution Number  9540
  - Solution Number  9627
  - Solution Number  9705
  - Solution Number  9886
  - Solution Number  9991
  - Solution Number  10042
  - Solution Number  10068
  - Solution Number  10146
  - Solution Number  10173
  - Solution Number  10302
  - Solution Number  10483
  - Solution Number  10665
  - Solution Number  10797
  - Solution Number  10900
  - Solution Number  11212
  - Solution Number  11257
  - Solution Number  11419
  - Solution Number  11433
  - Solution Number  11525
  - Solution Number  11701
  - Solution Number  11808
  - Solution Number  11863
  - Solution Number  11882
  - Solution Number  11909
  - Solution Number  11967
  - Solution Number  12034
  - Solution Number  12067
  - Solution Number  12097
  - Solution Number  12201
  - Solution Number  12303
  - Solution Number  12434
  - Solution Number  12485
  - Solution Number  12539
  - Solution Number  12694
  - Solution Number  12840
  - Solution Number  12872
  - Solution Number  12903
  - Solution Number  12954
  - Solution Number  12981
  - Solution Number  13007
  - Solution Number  13028
  - Solution Number  13265
  - Solution Number  13416
  - Solution Number  13605
  - Solution Number  13629
  - Solution Number  13709
  - Solution Number  13759
  - Solution Number  13917


*******************************************************************************
                          2016-07-24 10:39:17.119212
