Solution ID,f[1],f[2],f[3]
21789,166.0,213.0,158.975903614
21796,182.0,205.0,145.0
21866,179.0,207.0,147.430167598
21923,120.0,282.0,219.916666667
21936,130.0,263.0,203.0
23988,129.0,265.0,204.573643411
21961,178.0,208.0,148.258426966
24012,107.0,300.0,246.635514019
24022,86.0,383.0,306.860465116
22778,103.0,304.0,256.213592233
24052,119.0,285.0,221.764705882
24057,121.0,285.0,218.099173554
24060,122.0,285.0,216.31147541
24061,123.0,285.0,214.552845528
22788,162.0,217.0,162.901234568
24103,191.0,199.0,138.167539267
24107,109.0,294.0,242.110091743
24108,110.0,294.0,239.909090909
24109,110.0,294.0,239.909090909
24114,112.0,290.0,235.625
24125,174.0,209.0,151.666666667
24128,175.0,209.0,150.8
24129,176.0,209.0,149.943181818
9795,70.0,480.0,377.0
24158,76.0,436.0,347.236842105
24172,113.0,289.0,233.539823009
24191,124.0,282.0,212.822580645
24212,146.0,232.0,180.753424658
24213,145.0,240.0,182.0
24222,159.0,219.0,165.974842767
24223,160.0,219.0,164.9375
24229,169.0,209.0,156.153846154
24230,170.0,209.0,155.235294118
24234,171.0,208.0,154.32748538
24235,172.0,208.0,153.430232558
24237,173.0,205.0,152.543352601
9906,78.0,412.0,338.333333333
24243,205.0,197.0,128.731707317
24245,83.0,385.0,317.951807229
24258,104.0,303.0,253.75
24267,111.0,291.0,237.747747748
24277,118.0,285.0,223.644067797
24278,117.0,285.0,225.555555556
24279,116.0,285.0,227.5
24280,115.0,285.0,229.47826087
24281,114.0,285.0,231.49122807
18384,80.0,399.0,329.875
24310,138.0,245.0,191.231884058
24313,140.0,242.0,188.5
24314,141.0,242.0,187.163120567
24315,142.0,242.0,185.845070423
24318,153.0,225.0,172.483660131
24329,160.0,219.0,164.9375
24330,161.0,218.0,163.913043478
24332,162.0,217.0,162.901234568
24333,163.0,216.0,161.901840491
24334,164.0,215.0,160.914634146
24345,169.0,209.0,156.153846154
24346,170.0,209.0,155.235294118
24348,168.0,211.0,157.083333333
12061,92.0,349.0,286.847826087
12064,93.0,342.0,283.76344086
12066,94.0,337.0,280.744680851
24359,174.0,209.0,151.666666667
24362,186.0,202.0,141.88172043
15325,127.0,267.0,207.795275591
24368,190.0,199.0,138.894736842
24369,191.0,199.0,138.167539267
24371,197.0,198.0,133.959390863
24426,199.0,197.0,132.613065327
24427,200.0,196.0,131.95
24433,166.0,213.0,158.975903614
24436,167.0,211.0,158.023952096
24440,148.0,232.0,178.310810811
24441,149.0,232.0,177.11409396
24453,185.0,203.0,142.648648649
24473,189.0,200.0,139.62962963
24474,188.0,200.0,140.372340426
24475,187.0,200.0,141.122994652
16294,96.0,329.0,274.895833333
16296,97.0,326.0,272.06185567
16297,98.0,325.0,269.285714286
24491,129.0,265.0,204.573643411
24492,130.0,263.0,203.0
24494,105.0,303.0,251.333333333
24495,106.0,301.0,248.962264151
24497,144.0,242.0,183.263888889
24498,179.0,207.0,147.430167598
24501,180.0,207.0,146.611111111
24502,181.0,205.0,145.801104972
24503,182.0,205.0,145.0
24507,206.0,196.0,128.106796117
24509,207.0,196.0,127.487922705
24510,208.0,197.0,126.875
24511,209.0,196.0,126.267942584
24512,135.0,252.0,195.481481481
24515,175.0,209.0,150.8
24518,198.0,198.0,133.282828283
24524,201.0,196.0,131.293532338
24525,202.0,196.0,130.643564356
24526,203.0,196.0,130.0
24527,204.0,196.0,129.362745098
20432,75.0,437.0,351.866666667
20433,76.0,436.0,347.236842105
24533,193.0,199.0,136.735751295
24534,192.0,199.0,137.447916667
24539,194.0,199.0,136.030927835
18420,128.0,267.0,206.171875
