                          2016-07-24 19:18:36.757225
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment19/SBSBPP500_run19.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
         78        13178           46         637          636.37
         79          536           48         635          609.85
         80         9457           46         637          636.37
         81        13015           47         635          622.83
         82           82           49         631          597.41
         83           83           48         633          609.85
         84         8472           46         637          636.37
         85        10579           46         637          636.37
         86          597           47         636          622.83
         87        11436           46         637          636.37
         88         8208           46         637          636.37
         89           89           48         633          609.85
         90        10135           47         637          622.83
         91           91           48         634          609.85
         92         7588           45         637          650.51
         93        11123           46         637          636.37
         94         6886           48         635          609.85
         95           95           48         624          609.85
         96           96           48         628          609.85
         97          662           47         633          622.83
         98         6547           48         633          609.85
         99          829           48         633          609.85
        100          100           48         631          609.85
        101         5660           45         637          650.51
        102        12215           47         637          622.83
        103          569           46         637          636.37
        104         5691           47         637          622.83
        105         2802           47         636          622.83
        106        13490           46         637          636.37
        107        11590           48         634          609.85
        108        13100           46         637          636.37
        109         3661           48         637          609.85
        110        12969           46         637          636.37
        111          111           47         637          622.83
        112         8887           47         636          622.83
        113         3604           47         637          622.83
        114        10678           47         637          622.83
        115        12788           48         634          609.85
        116          116           48         628          609.85
        117         4333           46         637          636.37
        118         9565           47         637          622.83
        119         7067           46         637          636.37
        120         2647           48         637          609.85
        121          121           48         632          609.85
        122         9951           46         637          636.37
        123        10362           46         637          636.37
        124          518           45         637          650.51
        125        12997           48         635          609.85
        126          126           47         634          622.83
        127          695           48         636          609.85
        128         9175           47         637          622.83
        129          129           48         631          609.85
        130        10809           46         637          636.37
        131          131           47         629          622.83
        132         6572           46         637          636.37
        133         9435           47         636          622.83
        134          134           48         632          609.85
        135         4416           47         637          622.83
        136         4313           46         637          636.37
        137          575           46         637          636.37
        138         5533           47         637          622.83
        139        12581           47         635          622.83
        140         8050           46         637          636.37
        141         8132           46         637          636.37
        142         4960           46         637          636.37
        143         8343           48         636          609.85
        144          144           48         633          609.85
        145        10420           47         633          622.83
        146          659           45         637          650.51
        147         7533           47         637          622.83
        148          148           48         634          609.85
        149         6205           46         636          636.37
        150         4697           46         637          636.37
        151          151           48         631          609.85
        152        10007           45         637          650.51
        153         3583           48         637          609.85
        154          154           48         631          609.85
        155        13075           48         633          609.85
        156          156           48         627          609.85
        157         7848           46         637          636.37
        158         8935           45         637          650.51
        159        12476           48         637          609.85
        160          160           48         630          609.85
        161          697           46         636          636.37
        162         9487           47         637          622.83
        163         1686           49         633          597.41
        164        13461           46         636          636.37
        165        10604           46         637          636.37
        166        12496           46         637          636.37
        167        10527           46         637          636.37
        168         9095           47         637          622.83
        169          169           48         634          609.85
        170          170           48         634          609.85
        171          171           48         620          609.85
        172          172           48         627          609.85
        173         4364           48         637          609.85
        174         6132           47         635          622.83
        175        10501           48         632          609.85
        176          580           46         632          636.37
        177          177           47         634          622.83
        178          692           47         637          622.83
        179         4049           46         637          636.37
        180          558           46         636          636.37
        181        12338           47         637          622.83
        182         7823           45         637          650.51
        183        12080           46         636          636.37
        184         7274           46         637          636.37
        185          185           48         632          609.85
        186         7979           46         637          636.37
        187        11099           46         636          636.37
        188          188           48         630          609.85
        189         5713           45         637          650.51
        190          699           48         637          609.85
        191          191           48         627          609.85
        192          192           49         631          597.41
        193          193           47         633          622.83
        194        12162           47         635          622.83
        195        13385           46         637          636.37
        196         7147           46         636          636.37
        197          197           48         628          609.85
        198         6756           46         637          636.37
        199         4674           47         634          622.83
        200          200           47         633          622.83
        201          201           49         634          597.41
        202         7511           48         631          609.85
        203          203           48         631          609.85
        204          521           48         633          609.85
        205         5788           46         636          636.37
        206          206           48         632          609.85
        207          609           48         632          609.85
        208         5977           45         637          650.51
        209         8288           46         637          636.37
        210         3845           47         637          622.83
        211        11489           47         637          622.83
        212        12139           47         634          622.83
        213          213           48         624          609.85
        214          687           46         636          636.37
        215         7483           47         635          622.83
        216          216           47         634          622.83
        217        12607           46         637          636.37
        218        11046           46         636          636.37
        219         2985           46         637          636.37
        220         3325           46         637          636.37
        221          506           49         630          597.41
        222         7407           46         636          636.37
        223         4621           49         634          597.41
        224         6830           46         637          636.37
        225          225           49         635          597.41
        226          226           49         631          597.41
        227          227           49         634          597.41
        228          228           47         633          622.83
        229         5327           46         637          636.37
        230          230           48         634          609.85
        231         5949           45         637          650.51
        232         9067           48         637          609.85
        233        12631           49         635          597.41
        234         8161           48         636          609.85
        235          235           49         630          597.41
        236        10735           47         635          622.83
        237        12268           47         637          622.83
        238        10553           46         637          636.37
        239        13694           46         637          636.37
        240          240           48         636          609.85
        241          241           48         628          609.85
        242         8363           45         637          650.51
        243         7952           48         637          609.85
        244          244           48         634          609.85
        245        13153           46         637          636.37
        246         1505           47         636          622.83
        247         2882           47         635          622.83
        248         6964           46         637          636.37
        249         8186           46         637          636.37
        250          250           47         637          622.83
        251         7770           46         637          636.37
        252         3685           48         636          609.85
        253        13335           46         637          636.37
        254          254           48         632          609.85
        255         8832           46         637          636.37
        256         1088           47         637          622.83
        257         2075           47         637          622.83
        258          622           46         636          636.37
        259        11749           47         636          622.83
        260        11405           45         637          650.51
        261         7199           46         635          636.37
        262        11229           47         635          622.83
        263        13567           46         637          636.37
        264          264           49         633          597.41
        265         1037           47         634          622.83
        266        13283           45         637          650.51
        267          267           48         627          609.85
        268          268           48         631          609.85
        269         9925           47         637          622.83
        270         1659           48         634          609.85
        271         1919           46         637          636.37
        272          272           49         637          597.41
        273        13671           47         635          622.83
        274          540           48         635          609.85
        275        13620           48         631          609.85
        276          644           48         637          609.85
        277         2595           48         636          609.85
        278          528           48         629          609.85
        279         3221           45         637          650.51
        280        10995           48         637          609.85
        281          281           48         634          609.85
        282          282           48         629          609.85
        283         9201           48         637          609.85
        284        11458           47         637          622.83
        285          855           47         631          622.83
        286          286           48         624          609.85
        287          287           48         637          609.85
        288         4230           47         636          622.83
        289         2492           48         635          609.85
        290        13359           46         637          636.37
        291         9901           45         637          650.51
        292          698           47         637          622.83
        293          293           47         632          622.83
        294        12704           48         631          609.85
        295          546           46         637          636.37
        296          642           47         637          622.83
        297          297           48         632          609.85
        298          298           49         630          597.41
        299        12919           47         636          622.83
        300         4573           46         637          636.37
        301         5013           46         637          636.37
        302          641           47         635          622.83
        303        11199           47         637          622.83
        304        12529           46         636          636.37
        305          647           46         637          636.37
        306          306           48         633          609.85
        307         7251           48         637          609.85
        308          308           48         635          609.85
        309          309           49         630          597.41
        310         9611           46         637          636.37
        311          311           48         631          609.85
        312         9585           48         633          609.85
        313          529           47         637          622.83
        314          314           48         628          609.85
        315        11873           47         637          622.83
        316         8551           46         637          636.37
        317        11668           48         635          609.85
        318         6183           47         634          622.83
        319          319           48         631          609.85
        320          320           47         636          622.83
        321         8652           47         636          622.83
        322         1059           47         634          622.83
        323         4650           46         637          636.37
        324          324           48         631          609.85
        325        12059           47         636          622.83
        326        11331           45         637          650.51
        327          327           48         637          609.85
        328          328           49         631          597.41
        329        13533           48         637          609.85
        330          330           48         636          609.85
        331         8732           46         636          636.37
        332        10110           46         637          636.37
        333        12553           46         636          636.37
        334         2180           46         637          636.37
        335        10448           48         635          609.85
        336         8681           48         637          609.85
        337          654           45         637          650.51
        338         1791           46         637          636.37
        339         6310           46         637          636.37
        340         2751           48         633          609.85
        341         7329           47         636          622.83
        342         6984           47         636          622.83
        343          343           48         630          609.85
        344         9666           47         634          622.83
        345        10343           46         637          636.37
        346          346           48         637          609.85
        347         7041           46         637          636.37
        348          639           47         637          622.83
        349         2409           45         637          650.51
        350        10292           46         637          636.37
        351          351           47         633          622.83
        352        10057           47         637          622.83
        353        13308           46         637          636.37
        354          354           48         629          609.85
        355         3559           48         633          609.85
        356          356           49         633          597.41
        357          681           45         637          650.51
        358          544           46         637          636.37
        359         6493           46         637          636.37
        360         4105           47         635          622.83
        361        11619           47         637          622.83
        362          362           47         630          622.83
        363        10912           47         637          622.83
        364        11799           46         637          636.37
        365         7370           47         635          622.83
        366        12319           47         635          622.83
        367         9707           46         635          636.37
        368         3791           47         635          622.83
        369         4781           45         637          650.51
        370          370           48         630          609.85
        371         5871           46         637          636.37
        372         6234           46         637          636.37
        373          373           49         621          597.41
        374          374           48         630          609.85
        375         7299           47         633          622.83
        376        11694           47         634          622.83
        377         1211           45         637          650.51
        378        10628           46         637          636.37
        379        10162           46         637          636.37
        380          520           48         633          609.85
        381          381           48         627          609.85
        382        13251           47         637          622.83
        383          383           47         635          622.83
        384        12797           45         637          650.51
        385          385           49         628          597.41
        386          634           47         637          622.83
        387          387           47         629          622.83
        388         1553           48         636          609.85
        389        11904           46         637          636.37
        390         8444           45         637          650.51
        391          391           48         632          609.85
        392          392           49         630          597.41
        393          500           45         637          650.51
        394          394           48         629          609.85
        395         8781           47         636          622.83
        396          396           48         634          609.85
        397         1869           47         637          622.83
        398         7223           46         636          636.37
        399          399           48         628          609.85
        400          400           48         632          609.85
        401          401           47         635          622.83
        402         5453           46         637          636.37
        403        11253           46         636          636.37
        404         6341           48         628          609.85
        405         4442           46         637          636.37
        406          406           48         633          609.85
        407        11852           48         635          609.85
        408         8862           47         637          622.83
        409         4131           48         630          609.85
        410          689           47         636          622.83
        411        12425           46         637          636.37
        412        12236           48         637          609.85
        413         5193           46         637          636.37
        414          632           48         631          609.85
        415         6392           47         637          622.83
        416          416           48         635          609.85
        417          417           47         635          622.83
        418          418           48         629          609.85
        419        11146           46         637          636.37
        420          420           48         631          609.85
        421         9350           46         636          636.37
        422          422           48         632          609.85
        423        12451           46         637          636.37
        424          633           46         637          636.37
        425         8109           47         634          622.83
        426          426           48         632          609.85
        427         2959           47         637          622.83
        428        11384           48         637          609.85
        429        11983           48         637          609.85
        430        10265           45         637          650.51
        431         6679           46         637          636.37
        432         5743           46         637          636.37
        433        10784           48         636          609.85
        434         5897           47         636          622.83
        435         1141           48         637          609.85
        436         2461           45         637          650.51
        437         7121           46         637          636.37
        438          656           48         637          609.85
        439          439           47         630          622.83
        440          440           49         634          597.41
        441        13642           48         636          609.85
        442         2129           46         637          636.37
        443          443           48         629          609.85
        444         9148           46         637          636.37
        445         8993           45         637          650.51
        446        12289           47         635          622.83
        447         5171           46         637          636.37
        448          563           46         637          636.37
        449          449           48         632          609.85
        450        11955           48         630          609.85
        451          451           47         637          622.83
        452          452           47         634          622.83
        453         7693           45         637          650.51
        454         6651           48         634          609.85
        455         6080           46         637          636.37
        456          456           48         629          609.85
        457        12682           47         636          622.83
        458         8574           47         635          622.83
        459        13127           45         637          650.51
        460        12892           46         637          636.37
        461        13515           48         637          609.85
        462        10649           46         636          636.37
        463          694           47         637          622.83
        464          464           48         628          609.85
        465          465           47         636          622.83
        466         9877           47         635          622.83
        467         8384           46         636          636.37
        468         6627           46         637          636.37
        469         6601           45         637          650.51
        470          693           47         636          622.83
        471          471           48         631          609.85
        472          472           48         635          609.85
        473         9640           47         637          622.83
        474          775           48         633          609.85
        475        11723           46         637          636.37
        476        12113           45         637          650.51
        477         7014           46         637          636.37
        478          478           47         637          622.83
        479          479           46         637          636.37
        480          480           48         626          609.85
        481          667           47         636          622.83
        482        12945           45         637          650.51
        483          483           47         632          622.83
        484        13413           47         637          622.83
        485        12733           48         636          609.85
        486          486           48         631          609.85
        487          487           49         633          597.41
        488          488           48         634          609.85
        489          489           49         637          597.41
        490          653           47         629          622.83
        491          531           48         632          609.85
        492         5431           46         637          636.37
        493        10969           48         634          609.85
        494          494           48         632          609.85
        495         5481           48         637          609.85
        496         3168           45         637          650.51
        497          650           46         637          636.37
        498        10189           47         635          622.83
        499         6470           46         634          636.37

There are currently  5 solutions in the Pareto Set:
  - Solution Number  171
  - Solution Number  303
  - Solution Number  339
  - Solution Number  447
  - Solution Number  1269


*******************************************************************************
                          2016-07-24 20:50:33.691180
