Solution ID,f[1],f[2],f[3]
21081,78.0,407.0,357.205128205
24172,42.0,726.0,663.380952381
21101,57.0,551.0,488.807017544
24189,86.0,380.0,323.976744186
24190,84.0,384.0,331.69047619
24191,85.0,383.0,327.788235294
24197,166.0,271.0,167.843373494
24198,167.0,269.0,166.838323353
24201,168.0,267.0,165.845238095
24205,169.0,265.0,164.863905325
24210,90.0,364.0,309.577777778
24003,173.0,265.0,161.052023121
24215,92.0,356.0,302.847826087
24223,138.0,281.0,201.898550725
24225,139.0,279.0,200.446043165
21155,121.0,292.0,230.26446281
24230,136.0,284.0,204.867647059
24231,135.0,284.0,206.385185185
24232,134.0,284.0,207.925373134
24233,133.0,284.0,209.488721805
21175,56.0,565.0,497.535714286
21176,55.0,567.0,506.581818182
7867,83.0,391.0,335.686746988
18112,49.0,633.0,568.612244898
24260,73.0,435.0,381.671232877
24261,74.0,434.0,376.513513514
24262,75.0,433.0,371.493333333
24265,76.0,428.0,366.605263158
18124,50.0,618.0,557.24
21198,63.0,488.0,442.253968254
24271,41.0,759.0,679.56097561
24272,122.0,292.0,228.37704918
24276,123.0,291.0,226.520325203
24277,124.0,291.0,224.693548387
18134,51.0,598.0,546.31372549
24280,94.0,355.0,296.404255319
24282,95.0,354.0,293.284210526
24283,154.0,284.0,180.922077922
18140,45.0,677.0,619.155555556
24288,149.0,284.0,186.993288591
21217,77.0,411.0,361.844155844
24292,61.0,503.0,456.754098361
24296,104.0,331.0,267.903846154
24297,107.0,327.0,260.392523364
24299,109.0,323.0,255.614678899
24301,108.0,320.0,257.981481481
24302,110.0,323.0,253.290909091
15087,52.0,598.0,535.807692308
24304,112.0,319.0,248.767857143
24313,141.0,284.0,197.602836879
24315,143.0,284.0,194.839160839
24317,142.0,284.0,196.211267606
24318,86.0,380.0,323.976744186
24319,102.0,333.0,273.156862745
11028,58.0,535.0,480.379310345
24305,111.0,319.0,251.009009009
22336,161.0,278.0,173.055900621
22338,162.0,275.0,171.987654321
22342,165.0,272.0,168.860606061
22345,89.0,365.0,313.056179775
9067,39.0,856.0,714.41025641
22387,93.0,357.0,299.591397849
22395,101.0,337.0,275.861386139
22414,137.0,284.0,203.372262774
24001,172.0,266.0,161.988372093
22437,64.0,488.0,435.34375
22441,100.0,338.0,278.62
8120,82.0,392.0,339.780487805
24226,139.0,279.0,200.446043165
22483,60.0,505.0,464.366666667
22484,59.0,526.0,472.237288136
22493,69.0,455.0,403.797101449
12258,65.0,483.0,428.646153846
22511,72.0,437.0,386.972222222
22512,72.0,437.0,386.972222222
22514,78.0,407.0,357.205128205
