                          2016-08-02 04:26:07.666246
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment07/SBSBPP500_run7.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
        336          336           54         601          511.98
        337          337           53         800          521.64
        338          338           59         882          468.59
        339          339           56         881          493.70
        340          340           52         734          531.67
        341          341           55         632          502.67
        342          342           53         654          521.64
        343          343           53         613          521.64
        344          344           54         777          511.98
        345          345           52         669          531.67
        346          346           51         795          542.10
        347          347           52         742          531.67
        348          348           59         882          468.59
        349          349           51         764          542.10
        350          350           51         883          542.10
        351          351           53         800          521.64
        352          352           55         632          502.67
        353          353           51         779          542.10
        354          354           51         765          542.10
        355          355           52         691          531.67
        356          356           51         762          542.10
        357          357           51         753          542.10
        358          358           53         599          521.64
        359          359           53         800          521.64
        360          360           51         882          542.10
        361          361           51         810          542.10
        362          362           53         865          521.64
        363          363           56         881          493.70
        364          364           51         684          542.10
        365          365           59         882          468.59
        366          366           51         800          542.10
        367          367           51         712          542.10
        368          368           55         613          502.67
        369          369           51         767          542.10
        370          370           53         800          521.64
        371          371           51         752          542.10
        372          372           59         882          468.59
        373          373           53         865          521.64
        374          374           51         749          542.10
        375          375           51         735          542.10
        376          376           52         692          531.67
        377          377           53         865          521.64
        378          378           51         834          542.10
        379          379           51         863          542.10
        380          380           55         616          502.67
        381          381           55         597          502.67
        382          382           55         597          502.67
        383          383           51         756          542.10
        384          384           59         882          468.59
        385          385           52         837          531.67
        386          386           51         715          542.10
        387          387           51         871          542.10
        388          388           55         632          502.67
        389          389           51         800          542.10
        390          390           59         882          468.59
        391          391           54         587          511.98
        392          392           53         800          521.64
        393          393           53         800          521.64
        394          394           53         620          521.64
        395          395           55         597          502.67
        396          396           51         790          542.10
        397          397           57         882          485.04
        398          398           55         610          502.67
        399          399           51         714          542.10
        400          400           55         883          502.67
        401          401           52         820          531.67
        402          402           59         882          468.59
        403          403           52         877          531.67
        404          404           53         800          521.64
        405          405           52         738          531.67
        406          406           54         628          511.98
        407          407           52         697          531.67
        408          408           51         672          542.10
        409          409           51         815          542.10
        410          410           51         828          542.10
        411          411           53         865          521.64
        412          412           57         882          485.04
        413          413           53         665          521.64
        414          414           53         646          521.64
        415          415           51         751          542.10
        416          416           55         632          502.67
        417          417           55         619          502.67
        418          418           55         690          502.67
        419          419           52         793          531.67
        420          420           52         732          531.67
        421          421           51         786          542.10
        422          422           52         708          531.67
        423          423           53         800          521.64
        424          424           55         632          502.67
        425          425           55         597          502.67
        426          426           59         882          468.59
        427          427           51         858          542.10
        428          428           52         843          531.67
        429          429           51         753          542.10
        430          430           54         588          511.98
        431          431           51         811          542.10
        432          432           59         882          468.59
        433          433           55         597          502.67
        434          434           51         769          542.10
        435          435           59         882          468.59
        436          436           51         842          542.10
        437          437           51         724          542.10
        438          438           51         782          542.10
        439          439           55         597          502.67
        440          440           55         632          502.67
        441          441           53         622          521.64
        442          442           53         800          521.64
        443          443           54         616          511.98
        444          444           52         865          531.67
        445          445           54         609          511.98
        446          446           59         882          468.59
        447          447           51         797          542.10
        448          448           51         797          542.10
        449          449           51         748          542.10
        450          450           51         800          542.10
        451          451           53         865          521.64
        452          452           51         800          542.10
        453          453           53         594          521.64
        454          454           51         737          542.10
        455          455           51         829          542.10
        456          456           53         604          521.64
        457          457           54         616          511.98
        458          458           59         882          468.59
        459          459           53         800          521.64
        460          460           53         865          521.64
        461          461           55         632          502.67
        462          462           51         739          542.10
        463          463           51         759          542.10
        464          464           51         876          542.10
        465          465           54         601          511.98
        466          466           51         816          542.10
        467          467           55         689          502.67
        468          468           57         883          485.04
        469          469           51         856          542.10
        470          470           51         800          542.10
        471          471           55         597          502.67
        472          472           58         882          476.67
        473          473           52         718          531.67
        474          474           54         578          511.98
        475          475           53         800          521.64
        476          476           51         765          542.10
        477          477           55         597          502.67
        478          478           52         684          531.67
        479          479           53         700          521.64
        480          480           59         882          468.59
        481          481           53         879          521.64
        482          482           54         632          511.98
        483          483           52         810          531.67
        484          484           59         882          468.59
        485          485           52         692          531.67
        486          486           51         679          542.10
        487          487           52         865          531.67
        488          488           52         736          531.67
        489          489           54         620          511.98
        490          490           59         882          468.59
        491          491           52         883          531.67
        492          492           51         745          542.10
        493          493           52         656          531.67
        494          494           51         733          542.10
        495          495           52         732          531.67
        496          496           59         882          468.59
        497          497           53         774          521.64
        498          498           51         741          542.10
        499          499           54         646          511.98

There are currently  42 solutions in the Pareto Set:
  - Solution Number  1
  - Solution Number  8
  - Solution Number  19
  - Solution Number  28
  - Solution Number  44
  - Solution Number  64
  - Solution Number  116
  - Solution Number  124
  - Solution Number  137
  - Solution Number  150
  - Solution Number  169
  - Solution Number  181
  - Solution Number  186
  - Solution Number  187
  - Solution Number  200
  - Solution Number  201
  - Solution Number  208
  - Solution Number  215
  - Solution Number  220
  - Solution Number  243
  - Solution Number  253
  - Solution Number  303
  - Solution Number  305
  - Solution Number  338
  - Solution Number  339
  - Solution Number  348
  - Solution Number  363
  - Solution Number  365
  - Solution Number  372
  - Solution Number  384
  - Solution Number  390
  - Solution Number  402
  - Solution Number  426
  - Solution Number  432
  - Solution Number  435
  - Solution Number  446
  - Solution Number  458
  - Solution Number  472
  - Solution Number  480
  - Solution Number  484
  - Solution Number  490
  - Solution Number  496


Generation  2 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0          500           55         580          502.67
          1          501           53         644          521.64
          2          502           54         788          511.98
          3          503           55         578          502.67
          4          504           54         791          511.98
          5          505           54         651          511.98
          6          506           56         597          493.70
          7          507           55         673          502.67
          8          508           58         881          476.67
          9          509           54         800          511.98
         10          510           53         730          521.64
         11          511           56         622          493.70
         12          512           54         635          511.98
         13          513           54         632          511.98
         14          514           55         577          502.67
         15          515           53         871          521.64
         16          516           52         789          531.67
         17          517           52         801          531.67
         18          518           56         881          493.70
         19          519           60         882          460.78
         20          520           55         882          502.67
         21          521           52         794          531.67
         22          522           53         700          521.64
         23          523           52         800          531.67
         24          524           53         686          521.64
         25          525           52         811          531.67
         26          526           53         882          521.64
         27          527           54         614          511.98
         28          528           54         632          511.98
         29          529           55         882          502.67
         30          530           52         770          531.67
         31          531           52         750          531.67
         32          532           54         627          511.98
         33          533           55         605          502.67
         34          534           54         651          511.98
         35          535           53         690          521.64
         36          536           54         882          511.98
         37          537           55         725          502.67
         38          538           52         800          531.67
         39          539           53         704          521.64
         40          540           52         782          531.67
         41          541           54         610          511.98
         42          542           51         726          542.10
         43          543           54         800          511.98
         44          544           60         882          460.78
         45          545           54         865          511.98
         46          546           53         881          521.64
         47          547           52         836          531.67
         48          548           52         766          531.67
         49          549           55         882          502.67
         50          550           52         880          531.67
         51          551           56         597          493.70
         52          552           52         727          531.67
         53          553           54         651          511.98
         54          554           52         749          531.67
         55          555           52         813          531.67
         56          556           53         819          521.64
         57          557           56         882          493.70
         58          558           54         651          511.98
         59          559           55         586          502.67
         60          560           53         731          521.64
         61          561           54         865          511.98
         62          562           54         651          511.98
         63          563           52         800          531.67
         64          564           60         882          460.78
         65          565           54         865          511.98
         66          566           53         875          521.64
         67          567           56         597          493.70
         68          568           54         604          511.98
         69          569           52         754          531.67
         70          570           56         593          493.70
         71          571           52         800          531.67
         72          572           54         651          511.98
         73          573           54         882          511.98
         74          574           53         706          521.64
         75          575           55         882          502.67
         76          576           54         602          511.98
         77          577           52         721          531.67
         78          578           55         602          502.67
         79          579           53         881          521.64
         80          580           52         800          531.67
         81          581           54         651          511.98
         82          582           54         800          511.98
         83          583           54         800          511.98
         84          584           55         608          502.67
         85          585           52         745          531.67
         86          586           52         698          531.67
         87          587           54         651          511.98
         88          588           52         696          531.67
         89          589           55         882          502.67
         90          590           53         879          521.64
         91          591           53         651          521.64
         92          592           52         740          531.67
         93          593           54         609          511.98
         94          594           53         864          521.64
         95          595           53         875          521.64
         96          596           55         700          502.67
         97          597           54         614          511.98
         98          598           54         733          511.98
         99          599           54         651          511.98
        100          600           55         602          502.67
        101          601           55         882          502.67
        102          602           53         882          521.64
        103          603           55         882          502.67
        104          604           54         651          511.98
        105          605           55         882          502.67
        106          606           55         881          502.67
        107          607           54         651          511.98
        108          608           52         765          531.67
        109          609           52         800          531.67
        110          610           55         615          502.67
        111          611           55         722          502.67
        112          612           52         756          531.67
        113          613           54         753          511.98
        114          614           56         606          493.70
        115          615           52         666          531.67
        116          616           54         614          511.98
        117          617           51         881          542.10
        118          618           55         593          502.67
        119          619           55         644          502.67
        120          620           52         767          531.67
        121          621           56         882          493.70
        122          622           53         882          521.64
        123          623           56         597          493.70
        124          624           56         609          493.70
        125          625           56         597          493.70
        126          626           54         700          511.98
        127          627           53         651          521.64
        128          628           54         583          511.98
        129          629           54         614          511.98
        130          630           55         881          502.67
        131          631           52         682          531.67
        132          632           54         865          511.98
        133          633           55         630          502.67
        134          634           53         882          521.64
        135          635           55         882          502.67
        136          636           52         726          531.67
        137          637           60         882          460.78
        138          638           54         651          511.98
        139          639           55         635          502.67
        140          640           55         662          502.67
        141          641           54         609          511.98
        142          642           56         596          493.70
        143          643           52         711          531.67
        144          644           57         882          485.04
        145          645           53         724          521.64
        146          646           54         610          511.98
        147          647           53         881          521.64
        148          648           52         881          531.67
        149          649           52         880          531.67
        150          650           60         882          460.78
        151          651           55         612          502.67
        152          652           57         882          485.04
        153          653           55         597          502.67
        154          654           53         612          521.64
        155          655           54         865          511.98
        156          656           55         882          502.67
        157          657           55         591          502.67
        158          658           55         612          502.67
        159          659           54         635          511.98
        160          660           53         882          521.64
